t,x,y,yaw,v
516.347000,15.276,1.784,0.67288,0.006
516.348000,15.276,1.784,0.67282,0.005
516.349000,15.276,1.784,0.67284,0.005
516.350000,15.276,1.784,0.67287,0.006
516.351000,15.276,1.784,0.67294,0.006
516.352000,15.276,1.784,0.67293,0.006
516.353000,15.276,1.784,0.67292,0.006
516.355000,15.276,1.784,0.67287,0.008
516.356000,15.276,1.784,0.67292,0.006
516.357000,15.276,1.784,0.67285,0.006
516.358000,15.276,1.784,0.67299,0.005
516.359000,15.276,1.784,0.67300,0.006
516.360000,15.276,1.784,0.67313,0.005
516.361000,15.276,1.784,0.67308,0.005
516.362000,15.276,1.784,0.67297,0.006
516.363000,15.276,1.784,0.67297,0.005
516.364000,15.276,1.784,0.67303,0.006
516.365000,15.276,1.784,0.67301,0.006
516.366000,15.276,1.784,0.67302,0.006
516.367000,15.276,1.784,0.67304,0.005
516.368000,15.276,1.784,0.67310,0.007
516.369000,15.276,1.784,0.67313,0.006
516.370000,15.276,1.784,0.67303,0.006
516.371000,15.276,1.784,0.67293,0.006
516.372000,15.276,1.784,0.67298,0.006
516.373000,15.276,1.784,0.67299,0.006
516.374000,15.276,1.784,0.67288,0.005
516.376000,15.276,1.784,0.67295,0.009
516.378000,15.276,1.784,0.67269,0.008
516.379000,15.276,1.784,0.67284,0.006
516.380000,15.276,1.784,0.67269,0.005
516.381000,15.276,1.784,0.67262,0.005
516.382000,15.276,1.784,0.67256,0.005
516.383000,15.276,1.784,0.67246,0.006
516.384000,15.276,1.784,0.67249,0.005
516.385000,15.276,1.784,0.67247,0.006
516.386000,15.276,1.784,0.67248,0.007
516.387000,15.276,1.784,0.67244,0.006
516.388000,15.276,1.784,0.67236,0.006
516.389000,15.276,1.784,0.67238,0.006
516.390000,15.276,1.784,0.67224,0.005
516.391000,15.276,1.784,0.67225,0.006
516.392000,15.276,1.784,0.67215,0.006
516.393000,15.276,1.784,0.67205,0.006
516.394000,15.276,1.784,0.67193,0.007
516.395000,15.276,1.784,0.67190,0.006
516.396000,15.276,1.784,0.67198,0.006
516.397000,15.276,1.784,0.67187,0.006
516.398000,15.276,1.784,0.67190,0.006
516.399000,15.276,1.784,0.67184,0.006
516.400000,15.276,1.784,0.67177,0.005
516.401000,15.276,1.784,0.67185,0.005
516.402000,15.276,1.784,0.67195,0.006
516.403000,15.276,1.784,0.67199,0.006
516.404000,15.276,1.784,0.67215,0.006
516.405000,15.276,1.784,0.67220,0.005
516.406000,15.276,1.784,0.67217,0.005
516.407000,15.276,1.784,0.67224,0.006
516.408000,15.276,1.784,0.67224,0.005
516.409000,15.276,1.784,0.67216,0.006
516.410000,15.276,1.784,0.67211,0.006
516.411000,15.276,1.784,0.67196,0.006
516.412000,15.276,1.784,0.67191,0.006
516.413000,15.276,1.784,0.67182,0.006
516.414000,15.276,1.784,0.67195,0.005
516.415000,15.276,1.784,0.67195,0.006
516.416000,15.276,1.784,0.67198,0.006
516.417000,15.276,1.784,0.67207,0.006
516.418000,15.276,1.784,0.67194,0.006
516.419000,15.276,1.784,0.67191,0.005
516.420000,15.276,1.784,0.67200,0.005
516.421000,15.276,1.784,0.67204,0.006
516.422000,15.276,1.784,0.67208,0.006
516.423000,15.276,1.784,0.67210,0.007
516.425000,15.276,1.784,0.67246,0.007
516.426000,15.276,1.784,0.67256,0.006
516.427000,15.276,1.784,0.67252,0.005
516.428000,15.276,1.784,0.67267,0.006
516.429000,15.276,1.784,0.67267,0.006
516.430000,15.276,1.784,0.67259,0.006
516.431000,15.276,1.784,0.67258,0.005
516.432000,15.276,1.784,0.67257,0.006
516.433000,15.276,1.784,0.67260,0.006
516.434000,15.276,1.784,0.67252,0.005
516.435000,15.276,1.784,0.67260,0.005
516.436000,15.276,1.784,0.67265,0.006
516.437000,15.276,1.784,0.67274,0.005
516.438000,15.276,1.784,0.67279,0.006
516.439000,15.276,1.784,0.67278,0.006
516.440000,15.276,1.784,0.67281,0.006
516.441000,15.276,1.784,0.67286,0.005
516.442000,15.276,1.784,0.67284,0.006
516.443000,15.276,1.784,0.67285,0.006
516.444000,15.276,1.784,0.67289,0.006
516.445000,15.276,1.784,0.67287,0.005
516.446000,15.276,1.784,0.67295,0.006
516.447000,15.276,1.784,0.67292,0.005
516.448000,15.276,1.784,0.67296,0.005
516.449000,15.276,1.784,0.67302,0.006
516.450000,15.276,1.784,0.67300,0.005
516.451000,15.276,1.784,0.67300,0.006
516.452000,15.276,1.784,0.67311,0.006
516.453000,15.276,1.784,0.67319,0.007
516.454000,15.276,1.784,0.67312,0.005
516.455000,15.276,1.784,0.67301,0.005
516.456000,15.276,1.785,0.67300,0.006
516.457000,15.276,1.785,0.67304,0.006
516.458000,15.276,1.785,0.67302,0.006
516.459000,15.276,1.785,0.67297,0.006
516.460000,15.276,1.785,0.67297,0.005
516.461000,15.276,1.785,0.67305,0.006
516.462000,15.276,1.785,0.67309,0.006
516.463000,15.276,1.785,0.67306,0.005
516.464000,15.276,1.785,0.67293,0.007
516.465000,15.276,1.785,0.67286,0.006
516.466000,15.276,1.785,0.67288,0.005
516.467000,15.276,1.785,0.67283,0.006
516.468000,15.276,1.785,0.67274,0.006
516.469000,15.276,1.785,0.67276,0.007
516.470000,15.276,1.785,0.67270,0.006
516.471000,15.276,1.785,0.67268,0.006
516.472000,15.276,1.785,0.67278,0.006
516.473000,15.276,1.785,0.67270,0.006
516.474000,15.276,1.785,0.67264,0.006
516.475000,15.276,1.785,0.67263,0.006
516.476000,15.276,1.785,0.67247,0.005
516.477000,15.276,1.785,0.67249,0.005
516.478000,15.276,1.785,0.67243,0.006
516.479000,15.276,1.785,0.67242,0.007
516.480000,15.276,1.785,0.67243,0.004
516.481000,15.276,1.785,0.67239,0.005
516.482000,15.276,1.785,0.67228,0.006
516.483000,15.276,1.785,0.67240,0.006
516.484000,15.276,1.785,0.67236,0.005
516.485000,15.276,1.785,0.67241,0.006
516.486000,15.276,1.785,0.67238,0.005
516.487000,15.276,1.785,0.67227,0.006
516.488000,15.276,1.785,0.67223,0.006
516.489000,15.276,1.785,0.67214,0.006
516.490000,15.276,1.785,0.67219,0.006
516.491000,15.276,1.785,0.67204,0.005
516.492000,15.276,1.785,0.67194,0.006
516.493000,15.276,1.785,0.67191,0.005
516.494000,15.276,1.785,0.67190,0.005
516.495000,15.276,1.785,0.67196,0.006
516.496000,15.276,1.785,0.67197,0.006
516.497000,15.276,1.785,0.67197,0.005
516.498000,15.276,1.785,0.67205,0.005
516.499000,15.276,1.785,0.67198,0.006
516.500000,15.276,1.785,0.67185,0.006
516.501000,15.276,1.785,0.67186,0.004
516.502000,15.276,1.785,0.67191,0.006
516.503000,15.276,1.785,0.67187,0.006
516.504000,15.276,1.785,0.67181,0.005
516.505000,15.276,1.785,0.67178,0.005
516.506000,15.276,1.785,0.67173,0.006
516.507000,15.276,1.785,0.67179,0.006
516.508000,15.276,1.785,0.67152,0.005
516.509000,15.276,1.785,0.67140,0.006
516.510000,15.276,1.785,0.67137,0.006
516.511000,15.276,1.785,0.67148,0.006
516.512000,15.276,1.785,0.67141,0.005
516.513000,15.276,1.785,0.67129,0.006
516.514000,15.276,1.785,0.67133,0.005
516.515000,15.276,1.785,0.67142,0.006
516.516000,15.276,1.785,0.67145,0.005
516.517000,15.276,1.785,0.67151,0.006
516.518000,15.276,1.785,0.67147,0.005
516.519000,15.276,1.785,0.67154,0.006
516.520000,15.276,1.785,0.67160,0.006
516.521000,15.276,1.785,0.67149,0.006
516.523000,15.276,1.785,0.67150,0.008
516.524000,15.276,1.785,0.67131,0.006
516.526000,15.276,1.785,0.67132,0.008
516.528000,15.276,1.785,0.67155,0.007
516.529000,15.276,1.785,0.67166,0.006
516.530000,15.276,1.785,0.67167,0.006
516.531000,15.276,1.785,0.67168,0.006
516.532000,15.276,1.785,0.67165,0.007
516.533000,15.276,1.785,0.67152,0.005
516.535000,15.276,1.785,0.67154,0.007
516.536000,15.276,1.785,0.67148,0.006
516.537000,15.276,1.785,0.67147,0.005
516.538000,15.276,1.785,0.67150,0.005
516.539000,15.276,1.785,0.67149,0.005
516.540000,15.276,1.785,0.67145,0.006
516.541000,15.276,1.785,0.67152,0.006
516.542000,15.276,1.785,0.67143,0.005
516.543000,15.276,1.785,0.67142,0.005
516.545000,15.276,1.785,0.67148,0.008
516.546000,15.276,1.785,0.67138,0.005
516.547000,15.276,1.785,0.67146,0.006
516.548000,15.276,1.785,0.67158,0.005
516.549000,15.276,1.785,0.67152,0.005
516.550000,15.276,1.785,0.67159,0.006
516.551000,15.276,1.785,0.67158,0.006
516.553000,15.276,1.785,0.67143,0.007
516.554000,15.276,1.785,0.67139,0.005
516.555000,15.276,1.785,0.67148,0.006
516.556000,15.276,1.785,0.67160,0.006
516.557000,15.276,1.785,0.67176,0.006
516.558000,15.276,1.785,0.67164,0.006
516.560000,15.276,1.785,0.67162,0.008
516.561000,15.276,1.785,0.67167,0.005
516.562000,15.276,1.785,0.67161,0.005
516.563000,15.276,1.785,0.67161,0.006
516.564000,15.276,1.785,0.67150,0.005
516.565000,15.276,1.785,0.67153,0.006
516.566000,15.276,1.785,0.67163,0.006
516.568000,15.276,1.785,0.67123,0.008
516.570000,15.276,1.785,0.67131,0.008
516.571000,15.276,1.785,0.67124,0.005
516.572000,15.276,1.785,0.67120,0.005
516.573000,15.276,1.785,0.67121,0.005
516.574000,15.276,1.785,0.67128,0.005
516.575000,15.276,1.785,0.67129,0.006
516.576000,15.276,1.785,0.67136,0.005
516.577000,15.276,1.785,0.67134,0.005
516.578000,15.276,1.785,0.67120,0.006
516.579000,15.276,1.785,0.67102,0.006
516.580000,15.276,1.785,0.67102,0.006
516.581000,15.276,1.785,0.67103,0.006
516.582000,15.276,1.785,0.67113,0.006
516.583000,15.277,1.785,0.67115,0.006
516.584000,15.277,1.785,0.67121,0.007
516.585000,15.277,1.785,0.67105,0.006
516.586000,15.277,1.785,0.67111,0.005
516.587000,15.277,1.785,0.67111,0.006
516.588000,15.277,1.785,0.67111,0.005
516.589000,15.277,1.785,0.67106,0.006
516.590000,15.277,1.785,0.67114,0.006
516.591000,15.277,1.785,0.67111,0.006
516.592000,15.277,1.785,0.67116,0.005
516.593000,15.277,1.785,0.67128,0.006
516.594000,15.277,1.785,0.67134,0.006
516.595000,15.277,1.785,0.67124,0.006
516.596000,15.277,1.785,0.67133,0.005
516.597000,15.277,1.785,0.67121,0.004
516.598000,15.277,1.785,0.67108,0.006
516.599000,15.277,1.785,0.67120,0.006
516.600000,15.277,1.785,0.67118,0.006
516.601000,15.277,1.785,0.67122,0.005
516.602000,15.277,1.785,0.67128,0.005
516.603000,15.277,1.785,0.67134,0.006
516.604000,15.277,1.785,0.67121,0.006
516.605000,15.277,1.785,0.67120,0.005
516.606000,15.277,1.785,0.67135,0.005
516.607000,15.277,1.785,0.67134,0.005
516.608000,15.277,1.785,0.67139,0.006
516.609000,15.277,1.785,0.67138,0.005
516.610000,15.277,1.785,0.67135,0.006
516.611000,15.277,1.785,0.67135,0.006
516.612000,15.277,1.785,0.67145,0.005
516.613000,15.277,1.785,0.67160,0.005
516.614000,15.277,1.785,0.67153,0.006
516.615000,15.277,1.785,0.67139,0.006
516.616000,15.277,1.785,0.67135,0.006
516.617000,15.277,1.785,0.67136,0.006
516.618000,15.277,1.785,0.67135,0.005
516.619000,15.277,1.785,0.67151,0.005
516.620000,15.277,1.785,0.67147,0.006
516.621000,15.277,1.785,0.67147,0.005
516.622000,15.277,1.785,0.67145,0.005
516.623000,15.277,1.785,0.67137,0.006
516.624000,15.277,1.785,0.67139,0.006
516.625000,15.277,1.785,0.67136,0.005
516.626000,15.277,1.785,0.67145,0.006
516.627000,15.277,1.785,0.67150,0.005
516.628000,15.277,1.785,0.67143,0.005
516.629000,15.277,1.785,0.67161,0.006
516.630000,15.277,1.785,0.67166,0.006
516.631000,15.277,1.785,0.67157,0.005
516.632000,15.277,1.785,0.67154,0.005
516.633000,15.277,1.785,0.67147,0.006
516.634000,15.277,1.785,0.67148,0.006
516.635000,15.277,1.785,0.67141,0.005
516.636000,15.277,1.785,0.67152,0.006
516.637000,15.277,1.785,0.67164,0.006
516.638000,15.277,1.785,0.67169,0.006
516.639000,15.277,1.785,0.67154,0.006
516.640000,15.277,1.785,0.67148,0.005
516.641000,15.277,1.785,0.67151,0.006
516.642000,15.277,1.785,0.67160,0.006
516.643000,15.277,1.785,0.67159,0.005
516.644000,15.277,1.785,0.67152,0.005
516.645000,15.277,1.785,0.67152,0.007
516.646000,15.277,1.785,0.67141,0.006
516.647000,15.277,1.785,0.67142,0.006
516.648000,15.277,1.785,0.67144,0.006
516.649000,15.277,1.785,0.67137,0.005
516.650000,15.277,1.785,0.67143,0.005
516.651000,15.277,1.785,0.67149,0.006
516.652000,15.277,1.785,0.67161,0.005
516.653000,15.277,1.785,0.67159,0.006
516.654000,15.277,1.785,0.67156,0.005
516.655000,15.277,1.785,0.67157,0.005
516.656000,15.277,1.785,0.67154,0.005
516.657000,15.277,1.785,0.67158,0.005
516.658000,15.277,1.785,0.67144,0.006
516.659000,15.277,1.785,0.67132,0.006
516.660000,15.277,1.785,0.67119,0.006
516.661000,15.277,1.785,0.67116,0.006
516.662000,15.277,1.785,0.67107,0.006
516.663000,15.277,1.785,0.67102,0.005
516.664000,15.277,1.785,0.67100,0.006
516.665000,15.277,1.785,0.67095,0.005
516.666000,15.277,1.785,0.67096,0.006
516.667000,15.277,1.785,0.67102,0.005
516.668000,15.277,1.785,0.67101,0.006
516.669000,15.277,1.785,0.67110,0.006
516.670000,15.277,1.785,0.67111,0.006
516.671000,15.277,1.785,0.67120,0.005
516.672000,15.277,1.785,0.67115,0.006
516.673000,15.277,1.785,0.67120,0.004
516.674000,15.277,1.785,0.67129,0.005
516.675000,15.277,1.785,0.67126,0.005
516.676000,15.277,1.785,0.67131,0.005
516.677000,15.277,1.785,0.67129,0.005
516.678000,15.277,1.786,0.67133,0.006
516.679000,15.277,1.786,0.67126,0.006
516.680000,15.277,1.786,0.67133,0.006
516.681000,15.277,1.786,0.67137,0.006
516.682000,15.277,1.786,0.67139,0.006
516.683000,15.277,1.786,0.67132,0.006
516.684000,15.277,1.786,0.67127,0.006
516.685000,15.277,1.786,0.67120,0.005
516.686000,15.277,1.786,0.67112,0.006
516.687000,15.277,1.786,0.67118,0.005
516.688000,15.277,1.786,0.67112,0.006
516.690000,15.277,1.786,0.67104,0.009
516.691000,15.277,1.786,0.67109,0.005
516.692000,15.277,1.786,0.67105,0.006
516.693000,15.277,1.786,0.67119,0.006
516.694000,15.277,1.786,0.67096,0.005
516.695000,15.277,1.786,0.67104,0.006
516.696000,15.277,1.786,0.67103,0.005
516.697000,15.277,1.786,0.67117,0.007
516.698000,15.277,1.786,0.67120,0.006
516.699000,15.277,1.786,0.67113,0.005
516.700000,15.277,1.786,0.67115,0.006
516.701000,15.277,1.786,0.67116,0.006
516.703000,15.277,1.786,0.67123,0.009
516.704000,15.277,1.786,0.67117,0.005
516.705000,15.277,1.786,0.67126,0.006
516.706000,15.277,1.786,0.67121,0.005
516.707000,15.277,1.786,0.67119,0.005
516.708000,15.277,1.786,0.67128,0.005
516.709000,15.277,1.786,0.67137,0.006
516.710000,15.277,1.786,0.67143,0.005
516.711000,15.277,1.786,0.67139,0.006
516.712000,15.277,1.786,0.67136,0.006
516.713000,15.277,1.786,0.67128,0.005
516.714000,15.277,1.786,0.67101,0.006
516.715000,15.277,1.786,0.67111,0.006
516.716000,15.277,1.786,0.67107,0.005
516.717000,15.277,1.786,0.67091,0.005
516.718000,15.277,1.786,0.67096,0.007
516.719000,15.277,1.786,0.67096,0.006
516.720000,15.277,1.786,0.67093,0.007
516.721000,15.277,1.786,0.67095,0.005
516.723000,15.277,1.786,0.67093,0.008
516.724000,15.277,1.786,0.67085,0.005
516.725000,15.277,1.786,0.67096,0.005
516.726000,15.277,1.786,0.67097,0.005
516.727000,15.277,1.786,0.67098,0.006
516.728000,15.277,1.786,0.67094,0.006
516.729000,15.277,1.786,0.67091,0.005
516.730000,15.277,1.786,0.67092,0.005
516.731000,15.277,1.786,0.67080,0.007
516.732000,15.277,1.786,0.67088,0.006
516.733000,15.277,1.786,0.67099,0.006
516.734000,15.277,1.786,0.67106,0.005
516.735000,15.277,1.786,0.67099,0.006
516.736000,15.277,1.786,0.67095,0.005
516.737000,15.277,1.786,0.67083,0.006
516.738000,15.277,1.786,0.67078,0.006
516.739000,15.277,1.786,0.67074,0.005
516.740000,15.277,1.786,0.67084,0.005
516.741000,15.277,1.786,0.67082,0.006
516.742000,15.277,1.786,0.67092,0.005
516.743000,15.277,1.786,0.67095,0.005
516.744000,15.277,1.786,0.67094,0.005
516.745000,15.277,1.786,0.67087,0.006
516.746000,15.277,1.786,0.67076,0.005
516.747000,15.277,1.786,0.67073,0.006
516.748000,15.277,1.786,0.67069,0.005
516.749000,15.277,1.786,0.67070,0.006
516.750000,15.277,1.786,0.67073,0.006
516.751000,15.277,1.786,0.67079,0.005
516.752000,15.277,1.786,0.67083,0.005
516.753000,15.277,1.786,0.67073,0.005
516.754000,15.277,1.786,0.67070,0.006
516.755000,15.277,1.786,0.67064,0.005
516.756000,15.277,1.786,0.67067,0.005
516.757000,15.277,1.786,0.67060,0.006
516.758000,15.277,1.786,0.67051,0.006
516.759000,15.277,1.786,0.67038,0.005
516.760000,15.277,1.786,0.67029,0.005
516.761000,15.277,1.786,0.67026,0.005
516.762000,15.277,1.786,0.67017,0.006
516.763000,15.277,1.786,0.67024,0.006
516.764000,15.277,1.786,0.67042,0.005
516.765000,15.277,1.786,0.67040,0.005
516.766000,15.277,1.786,0.67031,0.006
516.767000,15.277,1.786,0.67012,0.005
516.768000,15.277,1.786,0.67016,0.006
516.769000,15.277,1.786,0.67022,0.006
516.770000,15.277,1.786,0.67018,0.005
516.771000,15.277,1.786,0.67014,0.005
516.772000,15.277,1.786,0.66998,0.006
516.773000,15.277,1.786,0.66999,0.006
516.774000,15.277,1.786,0.66995,0.007
516.775000,15.277,1.786,0.66994,0.005
516.776000,15.277,1.786,0.67001,0.006
516.777000,15.277,1.786,0.66987,0.007
516.778000,15.277,1.786,0.66997,0.006
516.779000,15.277,1.786,0.67011,0.005
516.780000,15.277,1.786,0.67013,0.006
516.781000,15.277,1.786,0.67012,0.006
516.782000,15.277,1.786,0.67022,0.006
516.783000,15.277,1.786,0.67018,0.006
516.784000,15.277,1.786,0.67015,0.006
516.785000,15.277,1.786,0.67015,0.007
516.786000,15.277,1.786,0.67021,0.005
516.787000,15.277,1.786,0.67017,0.005
516.789000,15.277,1.786,0.66987,0.009
516.790000,15.277,1.786,0.66990,0.006
516.791000,15.277,1.786,0.66977,0.005
516.792000,15.277,1.786,0.66990,0.006
516.793000,15.277,1.786,0.66992,0.006
516.795000,15.277,1.786,0.66983,0.008
516.796000,15.277,1.786,0.66980,0.005
516.797000,15.277,1.786,0.66979,0.006
516.798000,15.277,1.786,0.66969,0.006
516.799000,15.277,1.786,0.66947,0.005
516.800000,15.277,1.786,0.66945,0.006
516.801000,15.277,1.786,0.66946,0.006
516.802000,15.277,1.786,0.66941,0.005
516.803000,15.277,1.786,0.66931,0.006
516.804000,15.277,1.786,0.66921,0.005
516.805000,15.277,1.786,0.66913,0.005
516.806000,15.277,1.786,0.66911,0.006
516.807000,15.277,1.786,0.66901,0.006
516.808000,15.277,1.786,0.66906,0.005
516.809000,15.277,1.786,0.66911,0.006
516.810000,15.277,1.786,0.66902,0.006
516.811000,15.277,1.786,0.66894,0.006
516.812000,15.277,1.786,0.66897,0.006
516.813000,15.277,1.786,0.66880,0.005
516.815000,15.277,1.786,0.66867,0.007
516.816000,15.277,1.786,0.66877,0.006
516.817000,15.277,1.786,0.66880,0.006
516.818000,15.277,1.786,0.66890,0.006
516.819000,15.277,1.786,0.66881,0.005
516.820000,15.277,1.786,0.66878,0.006
516.821000,15.277,1.786,0.66890,0.005
516.822000,15.277,1.786,0.66897,0.005
516.823000,15.277,1.786,0.66898,0.006
516.824000,15.277,1.786,0.66903,0.005
516.825000,15.277,1.786,0.66903,0.006
516.826000,15.277,1.786,0.66895,0.006
516.828000,15.277,1.786,0.66902,0.008
516.829000,15.277,1.786,0.66915,0.006
516.830000,15.277,1.786,0.66912,0.005
516.831000,15.277,1.786,0.66900,0.006
516.832000,15.277,1.786,0.66894,0.006
516.833000,15.277,1.786,0.66889,0.005
516.834000,15.277,1.786,0.66887,0.006
516.835000,15.277,1.786,0.66870,0.006
516.836000,15.277,1.786,0.66883,0.007
516.837000,15.277,1.786,0.66887,0.006
516.838000,15.277,1.786,0.66888,0.006
516.839000,15.277,1.786,0.66872,0.005
516.840000,15.277,1.786,0.66878,0.006
516.841000,15.277,1.786,0.66871,0.006
516.842000,15.277,1.786,0.66868,0.006
516.843000,15.277,1.786,0.66874,0.005
516.844000,15.277,1.786,0.66856,0.005
516.845000,15.277,1.786,0.66862,0.005
516.846000,15.277,1.786,0.66852,0.006
516.847000,15.277,1.786,0.66851,0.005
516.848000,15.277,1.786,0.66849,0.005
516.849000,15.277,1.786,0.66829,0.006
516.850000,15.277,1.786,0.66823,0.006
516.851000,15.277,1.786,0.66819,0.005
516.852000,15.277,1.786,0.66813,0.005
516.853000,15.277,1.786,0.66800,0.005
516.854000,15.277,1.786,0.66805,0.006
516.855000,15.277,1.786,0.66810,0.005
516.857000,15.277,1.786,0.66822,0.009
516.858000,15.277,1.786,0.66836,0.006
516.860000,15.278,1.786,0.66826,0.008
516.861000,15.278,1.786,0.66831,0.006
516.862000,15.278,1.786,0.66838,0.005
516.863000,15.278,1.786,0.66859,0.006
516.864000,15.278,1.786,0.66852,0.006
516.865000,15.278,1.786,0.66858,0.006
516.866000,15.278,1.786,0.66864,0.005
516.867000,15.278,1.786,0.66868,0.006
516.868000,15.278,1.786,0.66857,0.006
516.869000,15.278,1.786,0.66857,0.006
516.870000,15.278,1.786,0.66847,0.006
516.871000,15.278,1.786,0.66843,0.006
516.872000,15.278,1.786,0.66857,0.006
516.873000,15.278,1.786,0.66868,0.006
516.874000,15.278,1.786,0.66886,0.005
516.876000,15.278,1.786,0.66884,0.008
516.877000,15.278,1.786,0.66891,0.006
516.878000,15.278,1.786,0.66894,0.006
516.879000,15.278,1.786,0.66903,0.006
516.880000,15.278,1.786,0.66901,0.005
516.881000,15.278,1.786,0.66884,0.006
516.882000,15.278,1.786,0.66888,0.005
516.883000,15.278,1.786,0.66902,0.006
516.884000,15.278,1.786,0.66898,0.006
516.885000,15.278,1.786,0.66899,0.005
516.886000,15.278,1.786,0.66903,0.006
516.887000,15.278,1.786,0.66902,0.005
516.888000,15.278,1.786,0.66907,0.006
