t,predict_ms,update_ms
518.019000,0.11,0.01
518.020000,0.11,0.01
518.021000,0.11,0.01
518.022000,0.11,0.01
518.023000,0.09,0.01
518.024000,0.14,0.01
518.025000,0.11,0.01
518.026000,0.11,0.01
518.027000,0.10,0.01
518.028000,0.11,0.01
518.029000,0.10,0.01
518.030000,0.10,0.01
518.031000,0.12,0.01
518.033000,0.11,0.01
518.034000,0.09,0.01
518.035000,0.08,0.01
518.036000,0.13,0.01
518.037000,0.11,0.01
518.038000,0.09,0.01
518.039000,0.08,0.01
518.040000,0.10,0.01
518.041000,0.11,0.01
518.042000,0.10,0.01
518.043000,0.11,0.01
518.044000,0.08,0.01
518.045000,0.07,0.01
518.046000,0.10,0.01
518.047000,0.09,0.01
518.048000,0.13,0.01
518.049000,0.11,0.01
518.050000,0.09,0.01
518.051000,0.11,0.01
518.052000,0.11,0.01
518.053000,0.11,0.01
518.054000,0.09,0.01
518.055000,0.10,0.01
518.056000,0.09,0.01
518.057000,0.12,0.01
518.058000,0.08,0.01
518.059000,0.10,0.01
518.060000,0.11,0.01
518.061000,0.08,0.01
518.062000,0.10,0.01
518.063000,0.11,0.01
518.064000,0.09,0.01
518.065000,0.10,0.01
518.066000,0.10,0.01
518.067000,0.08,0.01
518.068000,0.10,0.01
518.069000,0.10,0.01
518.070000,0.11,0.01
518.071000,0.09,0.01
518.072000,0.15,0.01
518.073000,0.10,0.01
518.074000,0.09,0.01
518.075000,0.10,0.01
518.076000,0.09,0.01
518.077000,0.08,0.01
518.078000,0.10,0.01
518.079000,0.08,0.01
518.080000,0.10,0.01
518.081000,0.08,0.01
518.082000,0.12,0.01
518.083000,0.08,0.01
518.084000,0.08,0.01
518.085000,0.10,0.01
518.086000,0.10,0.01
518.087000,0.10,0.01
518.088000,0.10,0.01
518.089000,0.09,0.01
518.090000,0.11,0.01
518.091000,0.09,0.01
518.092000,0.08,0.01
518.093000,0.13,0.01
518.094000,0.09,0.01
518.095000,0.08,0.01
518.096000,0.09,0.01
518.097000,0.08,0.01
518.098000,0.08,0.01
518.100000,0.10,0.01
518.101000,0.10,0.01
518.102000,0.09,0.01
518.103000,0.08,0.01
518.104000,0.12,0.01
518.105000,0.08,0.01
518.106000,0.09,0.01
518.107000,0.08,0.01
518.108000,0.09,0.01
518.109000,0.10,0.01
518.110000,0.10,0.01
518.111000,0.08,0.01
518.112000,0.08,0.01
518.113000,0.08,0.01
518.114000,0.08,0.01
518.115000,0.10,0.01
518.116000,0.08,0.01
518.117000,0.10,0.01
518.118000,0.10,0.01
518.119000,0.08,0.01
518.120000,0.14,0.01
518.121000,0.09,0.01
518.122000,0.09,0.01
518.123000,0.09,0.01
518.124000,0.11,0.01
518.125000,0.09,0.01
518.126000,0.08,0.01
518.127000,0.09,0.01
518.128000,0.08,0.01
518.129000,0.12,0.01
518.130000,0.10,0.01
518.131000,0.08,0.01
518.132000,0.09,0.01
518.133000,0.08,0.01
518.134000,0.08,0.01
518.135000,0.08,0.01
518.136000,0.10,0.01
518.137000,0.09,0.01
518.138000,0.09,0.01
518.139000,0.09,0.01
518.140000,0.08,0.00
518.141000,0.10,0.01
518.142000,0.10,0.01
518.143000,0.09,0.01
518.144000,0.11,0.01
518.145000,0.09,0.01
518.146000,0.10,0.01
518.147000,0.08,0.01
518.148000,0.08,0.01
518.149000,0.08,0.01
518.150000,0.09,0.01
518.151000,0.09,0.01
518.152000,0.15,0.01
518.153000,0.10,0.01
518.155000,0.12,0.01
518.156000,0.10,0.01
518.157000,0.08,0.01
518.158000,0.10,0.01
518.159000,0.12,0.01
518.160000,0.10,0.01
518.161000,0.08,0.01
518.162000,0.10,0.01
518.163000,0.08,0.01
518.164000,0.08,0.01
518.165000,0.09,0.01
518.166000,0.08,0.01
518.167000,0.11,0.01
518.168000,0.08,0.01
518.169000,0.08,0.01
518.170000,0.08,0.01
518.171000,0.10,0.01
518.172000,0.09,0.01
518.173000,0.10,0.01
518.175000,0.10,0.01
518.176000,0.07,0.01
518.177000,0.10,0.01
518.178000,0.10,0.01
518.179000,0.08,0.01
518.180000,0.08,0.01
518.181000,0.07,0.00
518.182000,0.10,0.01
518.183000,0.10,0.01
518.184000,0.08,0.01
518.185000,0.09,0.01
518.186000,0.08,0.01
518.187000,0.09,0.01
518.188000,0.11,0.01
518.189000,0.09,0.01
518.190000,0.10,0.01
518.191000,0.11,0.01
518.192000,0.09,0.01
518.193000,0.09,0.01
518.194000,0.08,0.01
518.195000,0.07,0.00
518.196000,0.11,0.01
518.197000,0.09,0.01
518.198000,0.11,0.01
518.199000,0.11,0.01
518.200000,0.08,0.01
518.201000,0.08,0.01
518.202000,0.11,0.01
518.203000,0.10,0.01
518.204000,0.09,0.01
518.205000,0.10,0.01
518.206000,0.11,0.01
518.207000,0.11,0.01
518.208000,0.11,0.01
518.209000,0.08,0.01
518.210000,0.11,0.01
518.211000,0.09,0.01
518.212000,0.08,0.01
518.213000,0.13,0.01
518.214000,0.08,0.01
518.215000,0.11,0.01
518.216000,0.11,0.01
518.217000,0.10,0.01
518.218000,0.08,0.01
518.219000,0.08,0.01
518.220000,0.11,0.01
518.221000,0.11,0.01
518.222000,0.10,0.01
518.223000,0.10,0.01
518.225000,0.11,0.01
518.226000,0.08,0.01
518.227000,0.11,0.01
518.228000,0.11,0.01
518.229000,0.08,0.01
518.230000,0.09,0.01
518.231000,0.08,0.01
518.232000,0.10,0.01
518.233000,0.10,0.01
518.234000,0.09,0.01
518.235000,0.11,0.01
518.236000,0.10,0.01
518.237000,0.08,0.01
518.238000,0.10,0.01
518.239000,0.08,0.01
518.240000,0.10,0.01
518.241000,0.08,0.01
518.242000,0.09,0.01
518.243000,0.08,0.01
518.244000,0.12,0.01
518.245000,0.08,0.01
518.246000,0.10,0.01
518.247000,0.08,0.01
518.248000,0.11,0.01
518.249000,0.10,0.01
518.250000,0.10,0.01
518.251000,0.09,0.01
518.252000,0.13,0.01
518.253000,0.09,0.01
518.254000,0.10,0.01
518.255000,0.10,0.01
518.256000,0.10,0.01
518.257000,0.10,0.01
518.258000,0.08,0.01
518.259000,0.09,0.01
518.260000,0.10,0.01
518.261000,0.09,0.01
518.262000,0.11,0.01
518.263000,0.08,0.01
518.264000,0.08,0.01
518.265000,0.09,0.01
518.266000,0.08,0.01
518.267000,0.09,0.01
518.269000,0.11,0.01
518.270000,0.12,0.01
518.271000,0.10,0.01
518.272000,0.10,0.01
518.274000,0.10,0.01
518.275000,0.11,0.01
518.276000,0.10,0.01
518.277000,0.08,0.01
518.278000,0.14,0.01
518.279000,0.11,0.01
518.280000,0.08,0.01
518.281000,0.08,0.01
518.282000,0.12,0.01
518.283000,0.11,0.01
518.285000,0.12,0.01
518.286000,0.11,0.01
518.287000,0.10,0.01
518.288000,0.11,0.01
518.289000,0.11,0.01
518.290000,0.10,0.01
518.291000,0.10,0.01
518.292000,0.14,0.01
518.293000,0.11,0.01
518.294000,0.11,0.01
518.295000,0.10,0.01
518.296000,0.11,0.01
518.297000,0.09,0.01
518.298000,0.07,0.01
518.299000,0.10,0.01
518.300000,0.10,0.01
518.301000,0.08,0.01
518.302000,0.10,0.01
518.303000,0.09,0.01
518.305000,0.11,0.01
518.306000,0.08,0.01
518.307000,0.09,0.01
518.309000,0.10,0.01
518.310000,0.11,0.01
518.311000,0.08,0.01
518.312000,0.11,0.01
518.313000,0.08,0.01
518.314000,0.08,0.01
518.315000,0.07,0.01
518.316000,0.10,0.01
518.317000,0.09,0.01
518.318000,0.09,0.01
518.319000,0.08,0.01
518.320000,0.09,0.01
518.321000,0.09,0.01
518.322000,0.09,0.01
518.323000,0.09,0.01
518.324000,0.10,0.01
518.325000,0.10,0.01
518.326000,0.08,0.01
518.327000,0.10,0.01
518.328000,0.09,0.01
518.329000,0.10,0.01
518.330000,0.11,0.01
518.331000,0.08,0.01
518.332000,0.10,0.01
518.333000,0.10,0.01
518.334000,0.07,0.01
518.335000,0.07,0.01
518.336000,0.09,0.01
518.337000,0.10,0.01
518.338000,0.13,0.01
518.339000,0.10,0.01
518.340000,0.10,0.01
518.341000,0.08,0.01
518.342000,0.07,0.01
518.343000,0.13,0.01
518.344000,0.08,0.01
518.345000,0.08,0.01
518.346000,0.08,0.01
518.347000,0.08,0.01
518.348000,0.08,0.01
518.349000,0.09,0.01
518.350000,0.10,0.01
518.351000,0.15,0.01
518.352000,0.15,0.01
518.353000,0.19,0.01
518.354000,0.16,0.01
518.355000,0.13,0.01
518.356000,0.12,0.01
518.357000,0.13,0.01
518.358000,0.17,0.01
518.359000,0.11,0.01
518.360000,0.15,0.01
518.361000,0.11,0.01
518.362000,0.12,0.01
518.363000,0.15,0.01
518.364000,0.12,0.01
518.365000,0.14,0.01
518.366000,0.15,0.01
518.367000,0.14,0.01
518.368000,0.14,0.01
518.369000,0.16,0.01
518.370000,0.11,0.01
518.371000,0.15,0.01
518.372000,0.11,0.01
518.373000,0.15,0.01
518.374000,0.10,0.01
518.375000,0.17,0.01
518.376000,0.10,0.01
518.377000,0.14,0.01
518.378000,0.12,0.01
518.379000,0.22,0.01
518.380000,0.11,0.01
518.381000,0.09,0.01
518.382000,0.14,0.01
518.383000,0.11,0.01
518.384000,0.13,0.01
518.385000,0.17,0.01
518.386000,0.10,0.01
518.387000,0.12,0.01
518.388000,0.12,0.01
518.389000,0.09,0.01
518.390000,0.12,0.01
518.391000,0.13,0.01
518.392000,0.11,0.01
518.393000,0.10,0.01
518.394000,0.11,0.01
518.395000,0.12,0.01
518.396000,0.09,0.01
518.397000,0.12,0.01
518.398000,0.09,0.01
518.399000,0.12,0.01
518.400000,0.08,0.01
518.401000,0.09,0.01
518.402000,0.11,0.01
518.403000,0.11,0.01
518.404000,0.10,0.01
518.405000,0.08,0.01
518.406000,0.08,0.01
518.407000,0.10,0.01
518.408000,0.09,0.01
518.409000,0.11,0.01
518.410000,0.08,0.01
518.411000,0.11,0.01
518.412000,0.10,0.01
518.413000,0.09,0.01
518.414000,0.08,0.01
518.415000,0.11,0.01
518.416000,0.10,0.01
518.417000,0.11,0.01
518.418000,0.11,0.01
518.419000,0.10,0.01
518.420000,0.08,0.01
518.421000,0.10,0.01
518.422000,0.08,0.01
518.423000,0.08,0.01
518.424000,0.14,0.01
518.425000,0.08,0.01
518.426000,0.07,0.01
518.427000,0.08,0.01
518.428000,0.08,0.01
518.429000,0.07,0.01
518.430000,0.11,0.01
518.431000,0.08,0.01
518.432000,0.08,0.01
518.433000,0.10,0.01
518.434000,0.08,0.01
518.435000,0.10,0.01
518.436000,0.10,0.01
518.437000,0.09,0.01
518.438000,0.08,0.01
518.439000,0.14,0.01
518.440000,0.10,0.01
518.441000,0.09,0.01
518.442000,0.10,0.01
518.444000,0.10,0.01
518.445000,0.11,0.01
518.446000,0.08,0.01
518.447000,0.08,0.01
518.448000,0.10,0.01
518.449000,0.11,0.01
518.450000,0.08,0.01
518.451000,0.10,0.01
518.452000,0.10,0.01
518.453000,0.08,0.01
518.454000,0.09,0.01
518.455000,0.10,0.01
518.456000,0.08,0.01
518.457000,0.09,0.01
518.458000,0.09,0.01
518.459000,0.07,0.01
518.460000,0.07,0.00
518.461000,0.09,0.01
518.462000,0.08,0.01
518.463000,0.08,0.01
518.464000,0.10,0.01
518.465000,0.10,0.01
518.466000,0.09,0.01
518.467000,0.15,0.01
518.469000,0.12,0.03
518.470000,0.10,0.01
518.471000,0.10,0.01
518.472000,0.08,0.01
518.473000,0.08,0.01
518.474000,0.10,0.01
518.475000,0.11,0.01
518.476000,0.08,0.01
518.477000,0.10,0.01
518.478000,0.10,0.01
518.479000,0.08,0.01
518.480000,0.07,0.00
518.481000,0.07,0.01
518.482000,0.10,0.01
518.483000,0.14,0.01
518.484000,0.08,0.01
518.485000,0.10,0.01
518.486000,0.09,0.01
518.488000,0.09,0.01
518.489000,0.09,0.01
518.490000,0.10,0.01
518.491000,0.15,0.01
518.492000,0.11,0.01
518.493000,0.11,0.01
518.494000,0.09,0.01
518.496000,0.09,0.01
518.497000,0.10,0.01
518.498000,0.10,0.01
518.499000,0.11,0.01
518.500000,0.08,0.01
518.501000,0.10,0.01
518.502000,0.10,0.01
518.503000,0.13,0.01
518.504000,0.11,0.01
518.505000,0.08,0.01
518.506000,0.13,0.01
518.508000,0.13,0.01
518.509000,0.11,0.01
518.510000,0.08,0.01
518.511000,0.08,0.01
518.512000,0.08,0.01
518.513000,0.09,0.01
518.514000,0.11,0.02
518.515000,0.08,0.01
518.516000,0.11,0.01
518.517000,0.08,0.01
518.518000,0.09,0.01
518.519000,0.11,0.01
518.520000,0.10,0.01
518.521000,0.10,0.01
518.523000,0.09,0.03
518.524000,0.10,0.01
518.525000,0.08,0.01
518.526000,0.11,0.01
518.527000,0.10,0.01
518.528000,0.08,0.01
518.529000,0.08,0.01
518.530000,0.08,0.01
518.531000,0.09,0.02
518.532000,0.08,0.01
518.533000,0.11,0.01
518.534000,0.08,0.01
518.535000,0.08,0.01
518.536000,0.10,0.01
518.537000,0.10,0.01
518.539000,0.10,0.01
518.540000,0.10,0.01
518.541000,0.09,0.01
518.542000,0.08,0.01
518.543000,0.11,0.01
518.544000,0.09,0.01
518.545000,0.10,0.01
518.546000,0.08,0.01
518.547000,0.08,0.01
518.548000,0.08,0.01
518.549000,0.07,0.01
518.550000,0.10,0.01
518.551000,0.10,0.01
518.552000,0.09,0.01
518.553000,0.10,0.01
518.554000,0.10,0.01
518.555000,0.11,0.01
518.556000,0.09,0.01
518.557000,0.09,0.01
518.558000,0.07,0.01
518.559000,0.07,0.01
518.560000,0.09,0.01
518.561000,0.10,0.01
518.562000,0.10,0.01
518.563000,0.11,0.01
518.564000,0.09,0.01
518.565000,0.09,0.01
518.566000,0.08,0.01
518.567000,0.19,0.01
518.568000,0.10,0.01
518.569000,0.08,0.01
518.570000,0.11,0.01
518.571000,0.09,0.01
518.572000,0.10,0.01
518.573000,0.09,0.01
518.574000,0.08,0.01
518.576000,0.11,0.01
518.577000,0.08,0.01
518.578000,0.09,0.01
518.579000,0.08,0.01
518.580000,0.08,0.01
518.581000,0.10,0.01
518.582000,0.08,0.01
518.583000,0.11,0.01
518.584000,0.10,0.01
518.586000,0.09,0.01
518.587000,0.12,0.01
518.588000,0.11,0.01
518.589000,0.08,0.01
518.590000,0.09,0.01
518.591000,0.10,0.01
518.592000,0.08,0.01
518.593000,0.08,0.01
518.594000,0.10,0.01
518.595000,0.12,0.01
518.596000,0.08,0.01
518.597000,0.10,0.01
518.598000,0.10,0.01
518.599000,0.09,0.01
518.600000,0.10,0.01
518.601000,0.08,0.01
518.602000,0.10,0.01
518.603000,0.10,0.01
518.604000,0.09,0.01
518.605000,0.11,0.01
518.606000,0.08,0.01
518.607000,0.14,0.01
518.608000,0.10,0.01
518.609000,0.09,0.01
518.610000,0.11,0.01
518.611000,0.14,0.01
518.612000,0.09,0.01
518.613000,0.08,0.01
518.614000,0.09,0.01
518.615000,0.10,0.01
518.616000,0.09,0.01
518.617000,0.09,0.01
518.618000,0.08,0.01
518.619000,0.07,0.01
518.620000,0.10,0.01
518.621000,0.09,0.01
518.622000,0.07,0.01
518.623000,0.07,0.00
518.624000,0.10,0.01
518.625000,0.07,0.00
518.626000,0.09,0.01
518.627000,0.13,0.01
518.628000,0.08,0.01
518.629000,0.10,0.01
518.630000,0.08,0.01
518.631000,0.13,0.01
518.632000,0.09,0.01
518.633000,0.09,0.01
518.634000,0.07,0.01
518.635000,0.11,0.01
518.636000,0.09,0.01
518.637000,0.08,0.01
518.638000,0.08,0.01
518.639000,0.12,0.01
518.640000,0.10,0.01
518.641000,0.09,0.01
518.642000,0.10,0.01
518.643000,0.08,0.01
518.644000,0.09,0.01
518.645000,0.07,0.01
518.646000,0.08,0.01
518.647000,0.15,0.01
518.648000,0.10,0.01
518.649000,0.14,0.01
518.650000,0.12,0.01
518.651000,0.09,0.01
518.652000,0.10,0.01
518.653000,0.10,0.01
518.654000,0.08,0.01
518.655000,0.10,0.01
518.656000,0.12,0.01
518.657000,0.15,0.01
518.658000,0.09,0.01
518.659000,0.10,0.01
518.660000,0.10,0.01
518.661000,0.15,0.01
518.662000,0.10,0.01
518.663000,0.09,0.01
518.664000,0.13,0.01
518.665000,0.11,0.01
518.666000,0.11,0.01
518.667000,0.11,0.01
518.668000,0.09,0.01
518.669000,0.10,0.01
518.670000,0.11,0.01
518.671000,0.11,0.01
518.672000,0.16,0.01
518.673000,0.08,0.01
518.674000,0.11,0.01
518.675000,0.11,0.01
518.676000,0.08,0.01
518.677000,0.10,0.01
518.678000,0.09,0.01
518.679000,0.09,0.01
518.680000,0.07,0.01
518.681000,0.11,0.01
518.682000,0.11,0.01
518.683000,0.11,0.01
518.684000,0.08,0.01
518.685000,0.11,0.01
518.686000,0.11,0.01
518.687000,0.10,0.01
518.688000,0.10,0.01
518.689000,0.09,0.01
518.690000,0.08,0.01
518.691000,0.08,0.01
518.692000,0.08,0.01
518.693000,0.07,0.01
518.694000,0.11,0.01
518.695000,0.10,0.01
518.696000,0.08,0.01
518.697000,0.09,0.01
518.699000,0.10,0.01
518.700000,0.11,0.01
518.701000,0.08,0.01
518.702000,0.08,0.01
518.703000,0.10,0.01
518.704000,0.09,0.01
518.705000,0.08,0.01
518.706000,0.07,0.01
518.707000,0.09,0.01
518.708000,0.08,0.01
518.709000,0.10,0.01
518.710000,0.08,0.01
518.711000,0.10,0.01
518.712000,0.08,0.01
518.713000,0.08,0.01
518.714000,0.07,0.01
518.715000,0.08,0.01
518.716000,0.09,0.01
518.717000,0.09,0.01
518.718000,0.08,0.01
518.719000,0.09,0.01
518.720000,0.10,0.01
518.721000,0.09,0.01
518.722000,0.08,0.01
518.723000,0.07,0.01
518.724000,0.09,0.01
518.726000,0.09,0.01
518.727000,0.13,0.01
518.729000,0.10,0.01
518.730000,0.10,0.01
518.731000,0.09,0.01
518.732000,0.08,0.01
518.733000,0.07,0.01
518.734000,0.10,0.01
518.735000,0.10,0.01
518.736000,0.08,0.01
518.737000,0.09,0.01
518.738000,0.09,0.01
518.739000,0.10,0.01
518.740000,0.09,0.01
518.741000,0.08,0.01
518.742000,0.10,0.01
518.743000,0.10,0.01
518.744000,0.08,0.01
518.745000,0.08,0.01
518.746000,0.09,0.01
518.747000,0.10,0.01
518.748000,0.09,0.01
518.749000,0.07,0.01
518.750000,0.12,0.01
518.751000,0.10,0.01
518.752000,0.09,0.01
518.753000,0.09,0.01
518.754000,0.14,0.01
518.755000,0.09,0.01
518.756000,0.09,0.01
518.757000,0.10,0.01
518.758000,0.08,0.01
518.759000,0.08,0.01
518.760000,0.10,0.01
518.761000,0.09,0.01
518.762000,0.08,0.01
518.763000,0.08,0.01
518.764000,0.09,0.01
518.765000,0.10,0.01
518.766000,0.07,0.01
518.767000,0.10,0.01
518.768000,0.11,0.01
518.769000,0.10,0.01
518.770000,0.09,0.01
518.771000,0.08,0.01
518.772000,0.08,0.01
518.773000,0.10,0.01
518.774000,0.10,0.01
518.775000,0.08,0.01
518.776000,0.07,0.01
518.777000,0.08,0.01
518.778000,0.10,0.01
518.779000,0.08,0.01
518.780000,0.11,0.01
518.781000,0.09,0.01
518.782000,0.08,0.01
518.783000,0.08,0.01
518.784000,0.08,0.01
518.785000,0.10,0.01
518.786000,0.09,0.01
518.787000,0.08,0.01
518.788000,0.08,0.01
518.789000,0.10,0.01
518.790000,0.10,0.01
518.791000,0.09,0.01
518.792000,0.10,0.01
518.793000,0.09,0.01
518.794000,0.09,0.01
518.796000,0.10,0.01
518.797000,0.10,0.01
518.798000,0.09,0.01
518.799000,0.10,0.01
518.800000,0.10,0.01
518.801000,0.08,0.01
518.802000,0.10,0.01
518.803000,0.08,0.01
518.804000,0.08,0.01
518.805000,0.10,0.01
518.806000,0.09,0.01
518.807000,0.08,0.01
518.808000,0.09,0.01
518.809000,0.11,0.01
518.810000,0.09,0.01
518.811000,0.08,0.01
518.813000,0.08,0.01
518.814000,0.09,0.01
518.815000,0.10,0.01
518.816000,0.10,0.01
518.817000,0.08,0.01
518.818000,0.08,0.01
518.819000,0.10,0.01
518.820000,0.08,0.01
518.821000,0.09,0.01
518.822000,0.08,0.01
518.823000,0.16,0.01
518.824000,0.08,0.01
518.825000,0.13,0.01
518.826000,0.08,0.01
518.827000,0.09,0.01
518.829000,0.11,0.01
518.830000,0.08,0.01
518.831000,0.14,0.01
518.832000,0.08,0.01
518.833000,0.08,0.01
518.834000,0.10,0.01
518.835000,0.13,0.01
518.836000,0.09,0.01
518.837000,0.09,0.01
518.838000,0.09,0.01
518.839000,0.10,0.01
518.840000,0.08,0.01
518.841000,0.08,0.01
518.842000,0.09,0.01
518.843000,0.08,0.01
518.844000,0.12,0.01
518.845000,0.10,0.01
518.846000,0.08,0.01
518.847000,0.09,0.01
518.848000,0.08,0.01
518.849000,0.07,0.01
518.850000,0.08,0.01
518.851000,0.11,0.01
518.852000,0.09,0.01
518.853000,0.09,0.01
518.854000,0.08,0.01
518.855000,0.08,0.01
518.856000,0.09,0.01
518.858000,0.09,0.01
518.859000,0.10,0.01
518.860000,0.10,0.01
518.861000,0.08,0.01
518.862000,0.08,0.01
518.863000,0.08,0.01
518.864000,0.09,0.01
518.865000,0.09,0.01
518.866000,0.12,0.01
518.867000,0.11,0.01
518.868000,0.10,0.01
518.869000,0.10,0.01
518.870000,0.10,0.01
518.871000,0.10,0.01
518.872000,0.08,0.01
518.873000,0.08,0.01
518.874000,0.08,0.01
518.875000,0.09,0.01
518.876000,0.10,0.01
518.877000,0.10,0.01
518.878000,0.09,0.01
518.879000,0.08,0.01
518.880000,0.10,0.01
518.881000,0.10,0.01
518.882000,0.10,0.01
518.883000,0.11,0.01
518.884000,0.08,0.01
518.885000,0.10,0.01
518.886000,0.11,0.01
518.887000,0.10,0.01
518.888000,0.10,0.01
518.889000,0.07,0.01
518.890000,0.11,0.01
518.891000,0.10,0.01
518.892000,0.10,0.01
518.893000,0.10,0.01
518.894000,0.10,0.01
518.895000,0.10,0.01
518.896000,0.08,0.01
518.898000,0.10,0.01
518.899000,0.10,0.01
518.900000,0.10,0.01
518.901000,0.09,0.01
518.902000,0.10,0.01
518.903000,0.09,0.01
518.904000,0.09,0.01
518.906000,0.10,0.02
518.907000,0.08,0.01
518.908000,0.11,0.01
518.909000,0.10,0.01
518.910000,0.13,0.01
518.911000,0.10,0.01
518.912000,0.08,0.01
518.913000,0.12,0.01
518.914000,0.08,0.01
518.915000,0.09,0.01
518.916000,0.08,0.01
518.917000,0.10,0.01
518.918000,0.09,0.01
518.919000,0.11,0.01
518.920000,0.11,0.01
518.921000,0.10,0.01
518.922000,0.09,0.01
518.923000,0.11,0.01
518.924000,0.08,0.01
518.925000,0.10,0.01
518.926000,0.07,0.01
518.927000,0.08,0.01
518.928000,0.10,0.01
518.929000,0.08,0.01
518.930000,0.14,0.01
518.931000,0.10,0.01
518.932000,0.08,0.01
518.933000,0.10,0.01
518.935000,0.10,0.01
518.936000,0.09,0.01
518.937000,0.10,0.01
518.938000,0.10,0.01
518.939000,0.08,0.01
518.940000,0.10,0.01
518.941000,0.12,0.01
518.942000,0.09,0.01
518.943000,0.08,0.01
518.944000,0.10,0.01
518.945000,0.08,0.01
518.946000,0.08,0.01
518.947000,0.08,0.01
518.948000,0.10,0.01
518.950000,0.13,0.01
518.951000,0.09,0.01
518.952000,0.10,0.01
518.953000,0.09,0.01
518.955000,0.13,0.01
518.956000,0.11,0.01
518.957000,0.14,0.01
518.958000,0.10,0.01
518.959000,0.10,0.01
518.960000,0.09,0.01
518.961000,0.11,0.01
518.962000,0.17,0.01
518.963000,0.11,0.01
518.964000,0.09,0.01
518.965000,0.11,0.01
518.966000,0.11,0.01
518.967000,0.08,0.01
518.968000,0.10,0.01
518.969000,0.10,0.01
518.970000,0.11,0.01
518.971000,0.10,0.01
518.972000,0.09,0.01
518.973000,0.09,0.01
518.974000,0.10,0.01
518.975000,0.09,0.01
518.976000,0.11,0.01
518.977000,0.10,0.01
518.978000,0.11,0.01
518.979000,0.11,0.03
518.981000,0.11,0.01
518.982000,0.11,0.01
518.983000,0.10,0.01
518.984000,0.10,0.01
518.985000,0.09,0.01
518.986000,0.11,0.01
518.988000,0.12,0.01
518.990000,0.14,0.01
518.991000,0.09,0.01
518.992000,0.10,0.01
518.993000,0.08,0.01
518.994000,0.15,0.01
518.995000,0.08,0.01
518.996000,0.07,0.01
518.997000,0.10,0.01
518.998000,0.10,0.01
518.999000,0.08,0.01
519.000000,0.08,0.01
519.001000,0.08,0.01
519.002000,0.13,0.01
519.003000,0.09,0.01
519.004000,0.10,0.01
519.005000,0.10,0.01
519.006000,0.10,0.01
519.007000,0.09,0.01
519.008000,0.09,0.01
519.009000,0.08,0.01
519.010000,0.10,0.01
519.011000,0.08,0.01
519.012000,0.09,0.01
519.013000,0.09,0.01
519.014000,0.10,0.01
519.015000,0.07,0.01
519.016000,0.09,0.01
519.017000,0.09,0.01
519.018000,0.13,0.01
519.019000,0.08,0.01
519.020000,0.10,0.01
519.021000,0.08,0.01
519.022000,0.08,0.01
519.023000,0.13,0.01
