t,predict_ms,update_ms
102.224000,0.10,0.01
102.225000,0.12,0.01
102.226000,0.09,0.01
102.227000,0.11,0.01
102.228000,0.10,0.01
102.229000,0.11,0.01
102.230000,0.08,0.01
102.231000,0.08,0.01
102.232000,0.10,0.01
102.233000,0.11,0.01
102.234000,0.09,0.01
102.235000,0.09,0.01
102.236000,0.12,0.01
102.237000,0.11,0.01
102.238000,0.09,0.01
102.239000,0.08,0.01
102.240000,0.09,0.01
102.241000,0.10,0.01
102.242000,0.10,0.01
102.243000,0.09,0.01
102.244000,0.09,0.01
102.245000,0.12,0.01
102.246000,0.10,0.01
102.247000,0.11,0.01
102.248000,0.11,0.01
102.249000,0.09,0.01
102.250000,0.10,0.01
102.251000,0.09,0.01
102.252000,0.11,0.01
102.253000,0.07,0.01
102.254000,0.09,0.01
102.255000,0.10,0.01
102.256000,0.09,0.01
102.257000,0.09,0.01
102.258000,0.11,0.01
102.259000,0.12,0.01
102.260000,0.13,0.01
102.261000,0.08,0.01
102.262000,0.08,0.01
102.263000,0.08,0.01
102.264000,0.11,0.01
102.265000,0.08,0.01
102.266000,0.08,0.01
102.267000,0.08,0.01
102.268000,0.08,0.01
102.269000,0.11,0.01
102.270000,0.09,0.01
102.271000,0.08,0.01
102.273000,0.12,0.01
102.274000,0.12,0.01
102.275000,0.10,0.01
102.276000,0.11,0.01
102.277000,0.10,0.01
102.278000,0.11,0.01
102.279000,0.08,0.01
102.280000,0.11,0.01
102.281000,0.11,0.01
102.282000,0.10,0.01
102.283000,0.09,0.01
102.284000,0.08,0.01
102.285000,0.10,0.01
102.286000,0.11,0.01
102.287000,0.09,0.01
102.288000,0.10,0.01
102.289000,0.11,0.01
102.290000,0.10,0.01
102.291000,0.12,0.01
102.292000,0.15,0.01
102.293000,0.11,0.01
102.294000,0.11,0.01
102.296000,0.09,0.01
102.297000,0.09,0.01
102.299000,0.10,0.01
102.300000,0.09,0.01
102.301000,0.08,0.01
102.302000,0.15,0.01
102.303000,0.10,0.01
102.304000,0.10,0.01
102.305000,0.11,0.01
102.306000,0.11,0.01
102.307000,0.39,0.02
102.308000,0.11,0.01
102.310000,0.12,0.01
102.311000,0.12,0.01
102.312000,0.11,0.01
102.313000,0.09,0.01
102.314000,0.12,0.01
102.315000,0.12,0.01
102.316000,0.08,0.01
102.317000,0.09,0.01
102.318000,0.10,0.01
102.319000,0.11,0.01
102.320000,0.10,0.03
102.321000,0.09,0.01
102.322000,0.10,0.01
102.323000,0.12,0.01
102.324000,0.09,0.01
102.325000,0.11,0.01
102.326000,0.11,0.01
102.327000,0.10,0.01
102.328000,0.11,0.01
102.329000,0.12,0.01
102.330000,0.10,0.01
102.331000,0.11,0.01
102.332000,0.10,0.01
102.333000,0.11,0.01
102.334000,0.11,0.01
102.335000,0.08,0.01
102.336000,0.08,0.01
102.338000,0.11,0.01
102.339000,0.11,0.01
102.340000,0.10,0.01
102.341000,0.11,0.01
102.342000,0.09,0.01
102.343000,0.10,0.01
102.344000,0.11,0.01
102.345000,0.10,0.01
102.346000,0.10,0.01
102.347000,0.11,0.01
102.348000,0.10,0.01
102.349000,0.09,0.01
102.350000,0.11,0.01
102.351000,0.08,0.01
102.352000,0.09,0.01
102.354000,0.11,0.01
102.355000,0.09,0.01
102.356000,0.12,0.01
102.357000,0.10,0.01
102.358000,0.10,0.01
102.359000,0.12,0.01
102.360000,0.09,0.01
102.361000,0.09,0.01
102.362000,0.11,0.01
102.363000,0.11,0.01
102.364000,0.10,0.01
102.365000,0.11,0.01
102.366000,0.10,0.01
102.367000,0.08,0.01
102.369000,0.09,0.01
102.370000,0.11,0.01
102.371000,0.10,0.01
102.372000,0.10,0.01
102.373000,0.11,0.01
102.374000,0.14,0.01
102.375000,0.09,0.01
102.376000,0.09,0.01
102.377000,0.12,0.01
102.378000,0.11,0.01
102.379000,0.08,0.01
102.380000,0.10,0.01
102.381000,0.08,0.01
102.383000,0.12,0.01
102.384000,0.09,0.01
102.385000,0.08,0.01
102.386000,0.09,0.01
102.387000,0.08,0.01
102.388000,0.11,0.01
102.389000,0.08,0.01
102.390000,0.09,0.01
102.391000,0.09,0.01
102.392000,0.09,0.01
102.393000,0.10,0.01
102.395000,0.12,0.01
102.396000,0.10,0.01
102.397000,0.09,0.01
102.398000,0.08,0.01
102.399000,0.12,0.01
102.400000,0.08,0.01
102.401000,0.07,0.01
102.402000,0.10,0.01
102.403000,0.11,0.01
102.404000,0.09,0.01
102.405000,0.13,0.01
102.406000,0.09,0.01
102.407000,0.11,0.01
102.409000,0.12,0.01
102.410000,0.07,0.01
102.411000,0.12,0.01
102.412000,0.09,0.01
102.413000,0.11,0.01
102.414000,0.10,0.01
102.415000,0.08,0.01
102.416000,0.09,0.01
102.418000,0.09,0.01
102.419000,0.11,0.01
102.420000,0.11,0.01
102.421000,0.10,0.01
102.423000,0.11,0.01
102.424000,0.10,0.01
102.425000,0.11,0.01
102.426000,0.10,0.01
102.427000,0.13,0.01
102.428000,0.12,0.01
102.429000,0.09,0.01
102.430000,0.11,0.01
102.431000,0.10,0.01
102.432000,0.09,0.01
102.433000,0.10,0.01
102.434000,0.09,0.01
102.435000,0.08,0.01
102.436000,0.09,0.01
102.437000,0.09,0.01
102.438000,0.11,0.01
102.439000,0.11,0.01
102.440000,0.09,0.01
102.441000,0.11,0.01
102.442000,0.10,0.01
102.443000,0.10,0.01
102.444000,0.12,0.01
102.445000,0.10,0.01
102.446000,0.08,0.01
102.447000,0.11,0.01
102.448000,0.10,0.01
102.449000,0.09,0.01
102.450000,0.08,0.01
102.451000,0.08,0.01
102.452000,0.09,0.01
102.453000,0.08,0.01
102.454000,0.10,0.01
102.455000,0.13,0.01
102.456000,0.09,0.01
102.457000,0.11,0.01
102.458000,0.09,0.01
102.459000,0.09,0.01
102.460000,0.12,0.01
102.461000,0.09,0.01
102.463000,0.09,0.01
102.464000,0.11,0.01
102.465000,0.10,0.01
102.466000,0.10,0.01
102.467000,0.08,0.01
102.468000,0.09,0.01
102.469000,0.08,0.01
102.470000,0.21,0.01
102.471000,0.09,0.01
102.473000,0.11,0.01
102.474000,0.08,0.01
102.475000,0.09,0.01
102.476000,0.11,0.01
102.477000,0.11,0.01
102.478000,0.10,0.01
102.479000,0.11,0.01
102.481000,0.10,0.01
102.482000,0.08,0.01
102.484000,0.08,0.01
102.485000,0.08,0.01
102.486000,0.11,0.01
102.487000,0.08,0.01
102.488000,0.10,0.01
102.489000,0.10,0.01
102.490000,0.09,0.01
102.491000,0.08,0.01
102.492000,0.10,0.01
102.493000,0.11,0.01
102.494000,0.10,0.01
102.495000,0.11,0.01
102.496000,0.11,0.01
102.497000,0.08,0.01
102.498000,0.10,0.02
102.499000,0.11,0.01
102.500000,0.18,0.01
102.501000,0.08,0.01
102.502000,0.10,0.01
102.503000,0.08,0.01
102.504000,0.11,0.01
102.506000,0.12,0.01
102.507000,0.11,0.01
102.508000,0.11,0.01
102.510000,0.11,0.01
102.511000,0.10,0.01
102.512000,0.11,0.01
102.514000,0.11,0.01
102.515000,0.09,0.01
102.516000,0.09,0.01
102.517000,0.09,0.01
102.518000,0.09,0.01
102.519000,0.10,0.01
102.520000,0.09,0.01
102.521000,0.08,0.01
102.522000,0.11,0.01
102.523000,0.12,0.01
102.524000,0.10,0.01
102.525000,0.11,0.01
102.526000,0.10,0.01
102.527000,0.11,0.01
102.528000,0.10,0.01
102.529000,0.10,0.01
102.530000,0.09,0.01
102.531000,0.11,0.01
102.532000,0.10,0.01
102.534000,0.09,0.01
102.535000,0.11,0.01
102.536000,0.13,0.01
102.537000,0.12,0.01
102.538000,0.09,0.01
102.539000,0.08,0.01
102.540000,0.11,0.01
102.541000,0.12,0.01
102.542000,0.11,0.01
102.543000,0.11,0.01
102.544000,0.09,0.01
102.545000,0.08,0.01
102.546000,0.09,0.01
102.547000,0.11,0.03
102.548000,0.11,0.01
102.549000,0.09,0.01
102.550000,0.09,0.01
102.551000,0.08,0.01
102.552000,0.10,0.01
102.553000,0.11,0.01
102.554000,0.11,0.01
102.555000,0.11,0.01
102.556000,0.10,0.01
102.558000,0.12,0.01
102.559000,0.10,0.01
102.560000,0.10,0.01
102.561000,0.09,0.01
102.562000,0.09,0.01
102.564000,0.10,0.01
102.565000,0.09,0.01
102.566000,0.10,0.01
102.567000,0.10,0.01
102.568000,0.09,0.01
102.569000,0.08,0.01
102.570000,0.10,0.01
102.571000,0.08,0.01
102.573000,0.13,0.01
102.574000,0.12,0.01
102.575000,0.11,0.01
102.576000,0.09,0.01
102.577000,0.09,0.01
102.578000,0.13,0.01
102.579000,0.11,0.03
102.580000,0.11,0.01
102.581000,0.12,0.01
102.582000,0.08,0.01
102.583000,0.11,0.01
102.584000,0.09,0.01
102.585000,0.11,0.01
102.586000,0.09,0.01
102.588000,0.10,0.01
102.590000,0.23,0.01
102.591000,0.08,0.01
102.593000,0.12,0.01
102.594000,0.12,0.01
102.596000,0.11,0.01
102.597000,0.09,0.01
102.598000,0.11,0.01
102.599000,0.10,0.01
102.600000,0.08,0.01
102.601000,0.11,0.01
102.602000,0.11,0.01
102.603000,0.12,0.01
102.604000,0.08,0.01
102.605000,0.13,0.01
102.606000,0.08,0.01
102.607000,0.11,0.01
102.608000,0.10,0.01
102.609000,0.09,0.01
102.610000,0.11,0.01
102.611000,0.08,0.01
102.612000,0.09,0.01
102.613000,0.10,0.01
102.614000,0.09,0.01
102.615000,0.12,0.01
102.616000,0.11,0.01
102.617000,0.09,0.01
102.618000,0.11,0.01
102.619000,0.11,0.01
102.620000,0.11,0.01
102.621000,0.09,0.01
102.622000,0.11,0.01
102.624000,0.12,0.01
102.626000,0.11,0.01
102.627000,0.11,0.01
102.628000,0.09,0.01
102.629000,0.10,0.01
102.630000,0.08,0.01
102.631000,0.10,0.02
102.632000,0.09,0.01
102.633000,0.09,0.01
102.634000,0.12,0.01
102.635000,0.08,0.01
102.636000,0.09,0.01
102.637000,0.11,0.01
102.638000,0.10,0.01
102.639000,0.12,0.01
102.640000,0.09,0.01
102.641000,0.11,0.01
102.642000,0.10,0.01
102.643000,0.12,0.01
102.644000,0.11,0.01
102.645000,0.09,0.01
102.646000,0.13,0.01
102.647000,0.11,0.02
102.648000,0.12,0.01
102.649000,0.11,0.01
102.650000,0.09,0.01
102.651000,0.08,0.01
102.652000,0.10,0.01
102.653000,0.10,0.01
102.654000,0.08,0.01
102.655000,0.11,0.01
102.656000,0.10,0.04
102.657000,0.12,0.01
102.658000,0.11,0.01
102.659000,0.09,0.01
102.660000,0.11,0.01
102.661000,0.09,0.01
102.662000,0.08,0.01
102.663000,0.14,0.01
102.664000,0.09,0.01
102.665000,0.09,0.01
102.666000,0.09,0.01
102.667000,0.10,0.01
102.668000,0.09,0.01
102.669000,0.10,0.01
102.670000,0.08,0.01
102.671000,0.12,0.01
102.672000,0.11,0.01
102.673000,0.10,0.01
102.674000,0.10,0.01
102.675000,0.08,0.01
102.676000,0.11,0.01
102.677000,0.11,0.01
102.678000,0.10,0.01
102.679000,0.09,0.01
102.680000,0.13,0.01
102.681000,0.07,0.01
102.683000,0.09,0.01
102.684000,0.12,0.01
102.685000,0.11,0.01
102.686000,0.11,0.01
102.687000,0.10,0.01
102.688000,0.11,0.01
102.689000,0.09,0.01
102.690000,0.12,0.01
102.691000,0.12,0.01
102.693000,0.10,0.01
102.694000,0.10,0.01
102.696000,0.09,0.01
102.697000,0.10,0.01
102.698000,0.12,0.01
102.699000,0.08,0.01
102.700000,0.08,0.01
102.701000,0.12,0.01
102.702000,0.11,0.01
102.703000,0.09,0.01
102.704000,0.09,0.01
102.705000,0.13,0.01
102.706000,0.10,0.01
102.707000,0.10,0.01
102.708000,0.09,0.01
102.709000,0.12,0.01
102.710000,0.11,0.01
102.711000,0.09,0.01
102.712000,0.12,0.01
102.713000,0.11,0.01
102.714000,0.09,0.01
102.715000,0.09,0.01
102.716000,0.10,0.01
102.717000,0.09,0.01
102.718000,0.08,0.01
102.719000,0.09,0.01
102.720000,0.09,0.01
102.721000,0.08,0.01
102.722000,0.09,0.01
102.723000,0.09,0.01
102.724000,0.11,0.01
102.726000,0.09,0.01
102.727000,0.10,0.01
102.728000,0.12,0.01
102.729000,0.09,0.01
102.730000,0.13,0.01
102.731000,0.19,0.01
102.732000,0.11,0.01
102.733000,0.09,0.01
102.734000,0.08,0.01
102.735000,0.09,0.01
102.736000,0.08,0.01
102.737000,0.09,0.01
102.738000,0.08,0.01
102.739000,0.11,0.01
102.740000,0.12,0.01
102.741000,0.09,0.01
102.742000,0.08,0.01
102.743000,0.11,0.01
102.744000,0.14,0.01
102.746000,0.10,0.01
102.747000,0.12,0.01
102.748000,0.11,0.01
102.749000,0.09,0.01
102.750000,0.08,0.01
102.751000,0.10,0.01
102.752000,0.10,0.01
102.753000,0.10,0.01
102.754000,0.08,0.01
102.755000,0.10,0.01
102.756000,0.08,0.01
102.757000,0.09,0.01
102.758000,0.10,0.01
102.759000,0.08,0.01
102.760000,0.10,0.01
102.761000,0.10,0.01
102.762000,0.09,0.01
102.763000,0.09,0.01
102.764000,0.09,0.01
102.765000,0.09,0.01
102.766000,0.18,0.01
102.767000,0.08,0.01
102.768000,0.10,0.01
102.770000,0.08,0.01
102.771000,0.09,0.01
102.772000,0.08,0.01
102.773000,0.10,0.01
102.774000,0.11,0.01
102.775000,0.11,0.01
102.776000,0.08,0.01
102.777000,0.09,0.01
102.778000,0.09,0.01
102.779000,0.11,0.01
102.780000,0.09,0.01
102.781000,0.11,0.01
102.782000,0.09,0.01
102.783000,0.08,0.01
102.784000,0.09,0.01
102.786000,0.10,0.01
102.787000,0.09,0.01
102.788000,0.10,0.01
102.789000,0.08,0.01
102.790000,0.11,0.01
102.791000,0.10,0.01
102.792000,0.08,0.01
102.793000,0.09,0.01
102.794000,0.09,0.01
102.795000,0.13,0.01
102.796000,0.09,0.01
102.797000,0.11,0.01
102.798000,0.12,0.01
102.799000,0.10,0.01
102.800000,0.08,0.01
102.801000,0.12,0.01
102.802000,0.12,0.01
102.803000,0.11,0.01
102.804000,0.09,0.01
102.805000,0.12,0.01
102.806000,0.11,0.01
102.807000,0.11,0.01
102.808000,0.11,0.01
102.809000,0.11,0.01
102.810000,0.10,0.01
102.811000,0.10,0.04
102.812000,0.09,0.01
102.813000,0.13,0.01
102.814000,0.09,0.01
102.815000,0.10,0.01
102.816000,0.09,0.02
102.817000,0.10,0.01
102.818000,0.10,0.01
102.819000,0.09,0.01
102.820000,0.08,0.01
102.821000,0.09,0.01
102.822000,0.10,0.01
102.823000,0.16,0.01
102.825000,0.12,0.01
102.826000,0.11,0.01
102.827000,0.09,0.01
102.828000,0.10,0.01
102.829000,0.11,0.01
102.830000,0.11,0.01
102.831000,0.13,0.01
102.832000,0.12,0.01
102.833000,0.09,0.01
102.834000,0.10,0.01
102.835000,0.17,0.01
102.836000,0.11,0.01
102.837000,0.11,0.01
102.838000,0.08,0.01
102.839000,0.11,0.01
102.840000,0.11,0.01
102.841000,0.10,0.01
102.842000,0.10,0.01
102.843000,0.09,0.01
102.845000,0.12,0.01
102.846000,0.11,0.01
102.847000,0.11,0.01
102.848000,0.09,0.01
102.849000,0.08,0.01
102.850000,0.08,0.01
102.851000,0.16,0.01
102.852000,0.10,0.01
102.853000,0.10,0.01
102.854000,0.08,0.01
102.855000,0.08,0.01
102.856000,0.10,0.01
102.857000,0.11,0.01
102.858000,0.13,0.01
102.859000,0.09,0.01
102.860000,0.11,0.01
102.861000,0.11,0.01
102.862000,0.09,0.01
102.863000,0.09,0.01
102.864000,0.10,0.01
102.865000,0.09,0.01
102.866000,0.08,0.01
102.867000,0.08,0.01
102.868000,0.09,0.01
102.869000,0.10,0.01
102.870000,0.10,0.01
102.871000,0.10,0.01
102.872000,0.10,0.01
102.873000,0.10,0.01
102.874000,0.10,0.01
102.875000,0.09,0.01
102.876000,0.09,0.01
102.877000,0.09,0.01
102.878000,0.10,0.01
102.879000,0.10,0.01
102.880000,0.11,0.01
102.881000,0.12,0.01
102.882000,0.08,0.01
102.883000,0.09,0.01
102.884000,0.10,0.01
102.885000,0.08,0.01
102.886000,0.10,0.01
102.888000,0.09,0.01
102.889000,0.08,0.01
102.890000,0.09,0.01
102.891000,0.11,0.01
102.892000,0.11,0.01
102.893000,0.12,0.01
102.894000,0.11,0.01
102.895000,0.09,0.01
102.896000,0.09,0.01
102.897000,0.10,0.01
102.898000,0.09,0.01
102.900000,0.10,0.01
102.901000,0.13,0.01
102.902000,0.11,0.01
102.903000,0.09,0.01
102.904000,0.09,0.01
102.905000,0.11,0.01
102.906000,0.10,0.01
102.908000,0.15,0.01
102.910000,0.20,0.01
102.911000,0.10,0.01
102.912000,0.13,0.01
102.913000,0.10,0.01
102.915000,0.12,0.01
102.916000,0.12,0.01
102.917000,0.11,0.01
102.918000,0.09,0.01
102.919000,0.10,0.01
102.921000,0.13,0.01
102.922000,0.12,0.01
102.923000,0.12,0.01
102.924000,0.12,0.01
102.925000,0.14,0.01
102.926000,0.17,0.01
102.927000,0.09,0.01
102.929000,0.11,0.01
102.930000,0.11,0.01
102.931000,0.09,0.01
102.932000,0.08,0.01
102.933000,0.10,0.01
102.934000,0.12,0.01
102.936000,0.09,0.01
102.937000,0.11,0.01
102.938000,0.09,0.01
102.939000,0.11,0.01
102.940000,0.09,0.01
102.941000,0.11,0.01
102.943000,0.10,0.02
102.944000,0.11,0.01
102.945000,0.11,0.01
102.946000,0.11,0.01
102.947000,0.11,0.01
102.948000,0.10,0.01
102.949000,0.09,0.01
102.950000,0.08,0.01
102.951000,0.11,0.01
102.952000,0.11,0.01
102.953000,0.11,0.01
102.954000,0.08,0.01
102.955000,0.12,0.01
102.956000,0.10,0.02
102.957000,0.09,0.01
102.958000,0.08,0.01
102.959000,0.11,0.01
102.960000,0.08,0.01
102.961000,0.09,0.01
102.962000,0.11,0.01
102.963000,0.09,0.01
102.964000,0.11,0.01
102.966000,0.09,0.01
102.967000,0.08,0.01
102.968000,0.11,0.01
102.969000,0.10,0.01
102.970000,0.10,0.01
102.971000,0.08,0.01
102.972000,0.09,0.01
102.973000,0.08,0.01
102.974000,0.11,0.01
102.975000,0.09,0.01
102.976000,0.11,0.01
102.977000,0.09,0.01
102.978000,0.10,0.01
102.979000,0.09,0.01
102.980000,0.12,0.01
102.981000,0.09,0.01
102.982000,0.10,0.01
102.983000,0.10,0.01
102.985000,0.10,0.01
102.986000,0.10,0.01
102.987000,0.10,0.01
102.988000,0.11,0.01
102.989000,0.11,0.01
102.990000,0.09,0.01
102.991000,0.32,0.01
102.992000,0.10,0.01
102.993000,0.08,0.01
102.994000,0.11,0.01
102.995000,0.10,0.01
102.996000,0.08,0.01
102.997000,0.11,0.01
102.998000,0.11,0.01
102.999000,0.09,0.01
103.000000,0.08,0.01
103.001000,0.11,0.01
103.002000,0.12,0.01
103.003000,0.11,0.01
103.004000,0.10,0.01
103.005000,0.08,0.01
103.006000,0.10,0.01
103.007000,0.11,0.01
103.008000,0.10,0.01
103.009000,0.11,0.01
103.010000,0.11,0.01
103.011000,0.18,0.01
103.012000,0.09,0.01
103.013000,0.11,0.01
103.014000,0.10,0.01
103.015000,0.09,0.01
103.016000,0.08,0.01
103.017000,0.10,0.01
103.018000,0.10,0.01
103.019000,0.19,0.01
103.020000,0.09,0.01
103.021000,0.11,0.01
103.022000,0.09,0.01
103.023000,0.08,0.01
103.024000,0.11,0.01
103.025000,0.08,0.01
103.026000,0.11,0.01
103.028000,0.11,0.01
103.029000,0.09,0.01
103.030000,0.09,0.01
103.031000,0.09,0.01
103.032000,0.09,0.01
103.033000,0.08,0.01
103.034000,0.09,0.01
103.036000,0.11,0.01
103.037000,0.11,0.01
103.038000,0.09,0.01
103.039000,0.08,0.01
103.040000,0.11,0.01
103.041000,0.10,0.01
103.042000,0.09,0.01
103.043000,0.08,0.01
103.045000,0.12,0.01
103.046000,0.10,0.01
103.047000,0.10,0.01
103.048000,0.11,0.01
103.049000,0.08,0.01
103.050000,0.09,0.01
103.051000,0.09,0.01
103.052000,0.09,0.01
103.053000,0.12,0.01
103.054000,0.09,0.01
103.055000,0.11,0.01
103.056000,0.09,0.01
103.057000,0.08,0.01
103.058000,0.12,0.01
103.059000,0.08,0.01
103.060000,0.11,0.01
103.061000,0.10,0.01
103.062000,0.10,0.01
103.064000,0.10,0.01
103.065000,0.11,0.01
103.066000,0.09,0.01
103.067000,0.07,0.01
103.068000,0.11,0.01
103.069000,0.10,0.01
103.070000,0.10,0.01
103.071000,0.09,0.01
103.072000,0.11,0.01
103.073000,0.11,0.01
103.074000,0.08,0.01
103.075000,0.10,0.01
103.076000,0.10,0.01
103.078000,0.12,0.01
103.079000,0.10,0.01
103.080000,0.10,0.01
103.081000,0.11,0.01
103.082000,0.09,0.01
103.083000,0.08,0.01
103.084000,0.10,0.01
103.085000,0.11,0.01
103.086000,0.10,0.01
103.087000,0.09,0.01
103.088000,0.11,0.01
103.089000,0.11,0.01
103.090000,0.09,0.01
103.091000,0.11,0.01
103.092000,0.12,0.01
103.093000,0.09,0.01
103.094000,0.12,0.01
103.095000,0.10,0.01
103.096000,0.09,0.01
103.097000,0.11,0.01
103.098000,0.10,0.01
103.100000,0.09,0.01
103.101000,0.15,0.01
103.102000,0.14,0.01
103.103000,0.10,0.01
103.104000,0.11,0.01
103.105000,0.11,0.01
103.106000,0.11,0.01
103.107000,0.11,0.01
103.108000,0.11,0.01
103.109000,0.10,0.01
103.110000,0.11,0.01
103.111000,0.43,0.01
103.112000,0.09,0.01
103.113000,0.12,0.01
103.114000,0.12,0.01
103.115000,0.09,0.01
103.116000,0.11,0.01
103.117000,0.08,0.01
103.118000,0.16,0.01
103.119000,0.14,0.01
103.120000,0.08,0.01
103.121000,0.12,0.01
103.122000,0.12,0.01
103.123000,0.15,0.01
103.124000,0.08,0.01
103.125000,0.12,0.01
103.126000,0.12,0.01
103.127000,0.10,0.01
103.128000,0.12,0.01
103.129000,0.12,0.01
103.130000,0.11,0.01
103.131000,0.19,0.01
103.132000,0.09,0.01
103.133000,0.09,0.01
103.134000,0.11,0.01
103.135000,0.11,0.01
103.136000,0.08,0.01
103.137000,0.09,0.01
103.138000,0.09,0.01
103.139000,0.08,0.01
103.140000,0.08,0.01
103.141000,0.11,0.01
103.142000,0.09,0.01
103.143000,0.09,0.01
103.144000,0.11,0.01
103.145000,0.11,0.01
103.146000,0.09,0.01
103.148000,0.12,0.01
103.149000,0.12,0.01
103.150000,0.09,0.01
103.151000,0.13,0.01
103.152000,0.11,0.01
103.153000,0.09,0.01
103.154000,0.11,0.01
103.155000,0.10,0.01
103.156000,0.10,0.01
103.157000,0.09,0.01
103.158000,0.11,0.01
103.159000,0.11,0.01
103.160000,0.08,0.01
103.161000,0.11,0.01
103.162000,0.11,0.01
103.163000,0.11,0.01
103.164000,0.13,0.01
103.165000,0.11,0.01
103.166000,0.09,0.01
103.167000,0.11,0.01
103.168000,0.11,0.01
103.169000,0.10,0.01
103.170000,0.10,0.01
103.171000,0.15,0.01
103.172000,0.09,0.01
103.173000,0.10,0.01
103.174000,0.11,0.01
103.175000,0.08,0.01
103.176000,0.10,0.01
103.177000,0.10,0.01
103.178000,0.10,0.01
103.179000,0.10,0.01
103.181000,0.10,0.01
103.183000,0.09,0.01
103.185000,0.13,0.01
103.186000,0.07,0.01
103.187000,0.08,0.01
103.188000,0.10,0.01
103.189000,0.10,0.01
103.190000,0.08,0.01
103.191000,0.10,0.01
103.192000,0.09,0.01
103.193000,0.08,0.01
103.195000,0.18,0.01
103.196000,0.09,0.01
103.197000,0.11,0.01
103.198000,0.09,0.01
103.199000,0.11,0.01
103.200000,0.09,0.01
103.201000,0.10,0.01
103.202000,0.11,0.01
103.203000,0.09,0.01
103.204000,0.10,0.01
103.205000,0.09,0.01
103.206000,0.15,0.01
103.207000,0.12,0.01
103.209000,0.12,0.01
103.210000,0.09,0.01
103.211000,0.13,0.01
103.212000,0.12,0.01
103.213000,0.12,0.01
103.214000,0.11,0.01
103.215000,0.09,0.01
103.216000,0.09,0.01
103.217000,0.08,0.01
103.218000,0.12,0.01
103.220000,0.11,0.01
103.221000,0.11,0.01
103.222000,0.09,0.01
103.223000,0.10,0.01
103.224000,0.09,0.01
103.225000,0.11,0.01
103.226000,0.12,0.01
103.227000,0.10,0.01
103.228000,0.10,0.01
103.229000,0.09,0.01
103.230000,0.08,0.01
103.231000,0.11,0.01
103.232000,0.09,0.01
103.233000,0.09,0.01
103.234000,0.09,0.01
103.235000,0.08,0.01
103.236000,0.15,0.01
103.237000,0.10,0.01
103.238000,0.11,0.01
103.239000,0.11,0.01
103.240000,0.11,0.01
103.241000,0.13,0.01
103.242000,0.11,0.01
103.243000,0.09,0.01
103.244000,0.10,0.01
103.245000,0.10,0.01
103.246000,0.10,0.01
103.247000,0.11,0.01
103.248000,0.09,0.01
103.249000,0.10,0.01
103.250000,0.08,0.01
103.251000,0.12,0.01
103.252000,0.09,0.01
103.253000,0.12,0.01
103.254000,0.08,0.01
103.255000,0.08,0.01
103.256000,0.09,0.01
103.257000,0.08,0.01
103.258000,0.09,0.01
103.259000,0.08,0.01
103.260000,0.08,0.01
103.261000,0.12,0.01
103.262000,0.11,0.01
103.263000,0.09,0.01
103.264000,0.08,0.01
103.265000,0.08,0.01
103.266000,0.09,0.01
103.267000,0.08,0.01
103.268000,0.08,0.01
103.269000,0.12,0.01
103.270000,0.11,0.01
103.271000,0.09,0.01
103.272000,0.09,0.01
103.273000,0.09,0.01
103.274000,0.08,0.01
103.275000,0.10,0.01
103.276000,0.24,0.01
103.278000,0.13,0.01
103.279000,0.11,0.01
103.280000,0.10,0.01
103.281000,0.08,0.01
103.282000,0.10,0.01
103.283000,0.08,0.01
103.284000,0.10,0.01
103.285000,0.09,0.01
103.286000,0.10,0.01
103.287000,0.10,0.01
103.288000,0.07,0.01
103.289000,0.08,0.01
103.290000,0.07,0.01
103.291000,0.09,0.01
103.292000,0.10,0.01
103.293000,0.09,0.01
103.294000,0.10,0.01
103.295000,0.09,0.01
103.296000,0.10,0.01
103.297000,0.11,0.01
103.298000,0.10,0.01
103.299000,0.10,0.01
103.300000,0.08,0.01
103.301000,0.11,0.01
103.302000,0.12,0.01
103.304000,0.11,0.01
103.305000,0.11,0.01
103.306000,0.10,0.01
103.307000,0.11,0.01
103.309000,0.11,0.01
103.310000,0.09,0.01
103.311000,0.16,0.04
103.312000,0.11,0.01
103.313000,0.10,0.01
103.314000,0.09,0.01
103.315000,0.10,0.01
103.316000,0.12,0.01
103.317000,0.09,0.01
103.318000,0.10,0.02
103.319000,0.11,0.01
103.320000,0.11,0.01
103.321000,0.18,0.01
103.322000,0.11,0.01
103.323000,0.09,0.01
103.324000,0.09,0.01
103.325000,0.12,0.01
103.326000,0.11,0.01
103.327000,0.11,0.01
103.328000,0.09,0.01
103.329000,0.11,0.01
103.330000,0.09,0.01
103.331000,0.12,0.01
103.332000,0.10,0.01
103.333000,0.09,0.01
103.334000,0.14,0.01
103.335000,0.09,0.01
103.336000,0.11,0.01
103.337000,0.09,0.01
103.338000,0.11,0.01
103.339000,0.11,0.01
103.340000,0.09,0.01
103.341000,0.12,0.01
103.342000,0.14,0.01
103.344000,0.11,0.01
103.345000,0.11,0.01
103.346000,0.09,0.01
103.347000,0.10,0.01
103.348000,0.11,0.01
103.349000,0.09,0.01
103.350000,0.12,0.01
103.351000,0.07,0.00
103.352000,0.17,0.01
103.353000,0.11,0.01
103.354000,0.11,0.01
103.356000,0.11,0.01
103.357000,0.08,0.01
103.358000,0.10,0.01
103.359000,0.11,0.01
103.360000,0.19,0.01
103.361000,0.11,0.01
103.362000,0.12,0.01
103.363000,0.09,0.01
103.364000,0.11,0.01
103.365000,0.23,0.01
