t,ex,ey,eyaw
99.878000,41.104,-3.365,1.37441
99.879000,41.104,-3.365,1.37443
99.880000,41.104,-3.365,1.37454
99.881000,41.104,-3.365,1.37451
99.882000,41.104,-3.365,1.37435
99.883000,41.104,-3.365,1.37426
99.884000,41.104,-3.365,1.37433
99.885000,41.104,-3.365,1.37428
99.886000,41.104,-3.365,1.37433
99.887000,41.104,-3.365,1.37441
99.888000,41.104,-3.365,1.37439
99.889000,41.104,-3.365,1.37438
99.890000,41.104,-3.365,1.37432
99.891000,41.104,-3.365,1.37428
99.892000,41.104,-3.365,1.37437
99.893000,41.104,-3.365,1.37445
99.894000,41.104,-3.365,1.37449
99.895000,41.104,-3.365,1.37462
99.896000,41.104,-3.365,1.37474
99.897000,41.104,-3.365,1.37470
99.898000,41.104,-3.365,1.37477
99.899000,41.104,-3.365,1.37470
99.900000,41.104,-3.365,1.37463
99.901000,41.104,-3.365,1.37463
99.902000,41.104,-3.365,1.37443
99.903000,41.104,-3.365,1.37441
99.904000,41.104,-3.365,1.37455
99.905000,41.104,-3.365,1.37447
99.906000,41.104,-3.365,1.37458
99.907000,41.104,-3.365,1.37451
99.908000,41.104,-3.365,1.37450
99.909000,41.104,-3.365,1.37452
99.910000,41.104,-3.365,1.37456
99.911000,41.104,-3.365,1.37446
99.912000,41.104,-3.365,1.37458
99.913000,41.104,-3.365,1.37450
99.914000,41.104,-3.365,1.37442
99.915000,41.104,-3.365,1.37438
99.917000,41.104,-3.365,1.37449
99.919000,41.104,-3.365,1.37445
99.920000,41.104,-3.365,1.37449
99.921000,41.104,-3.365,1.37448
99.922000,41.104,-3.365,1.37440
99.924000,41.104,-3.365,1.37425
99.925000,41.104,-3.365,1.37409
99.926000,41.104,-3.365,1.37415
99.927000,41.104,-3.365,1.37405
99.928000,41.104,-3.365,1.37402
99.929000,41.104,-3.365,1.37402
99.930000,41.104,-3.365,1.37397
99.932000,41.104,-3.365,1.37396
99.933000,41.104,-3.365,1.37391
99.934000,41.104,-3.365,1.37391
99.935000,41.104,-3.365,1.37386
99.936000,41.104,-3.365,1.37380
99.937000,41.104,-3.365,1.37387
99.938000,41.104,-3.365,1.37389
99.939000,41.104,-3.365,1.37393
99.940000,41.104,-3.365,1.37375
99.941000,41.104,-3.365,1.37375
99.942000,41.104,-3.365,1.37389
99.943000,41.104,-3.365,1.37380
99.945000,41.104,-3.365,1.37342
99.946000,41.104,-3.365,1.37347
99.947000,41.104,-3.365,1.37346
99.948000,41.104,-3.365,1.37350
99.949000,41.104,-3.365,1.37353
99.950000,41.104,-3.365,1.37352
99.951000,41.104,-3.365,1.37348
99.952000,41.104,-3.365,1.37351
99.953000,41.104,-3.365,1.37366
99.954000,41.104,-3.365,1.37371
99.955000,41.104,-3.365,1.37389
99.956000,41.104,-3.365,1.37398
99.957000,41.104,-3.365,1.37399
99.958000,41.104,-3.365,1.37395
99.959000,41.104,-3.365,1.37403
99.960000,41.104,-3.365,1.37407
99.961000,41.104,-3.365,1.37398
99.963000,41.104,-3.365,1.37399
99.964000,41.104,-3.365,1.37400
99.965000,41.104,-3.365,1.37392
99.966000,41.104,-3.365,1.37398
99.967000,41.104,-3.365,1.37397
99.968000,41.104,-3.365,1.37394
99.970000,41.104,-3.365,1.37403
99.971000,41.104,-3.365,1.37386
99.972000,41.104,-3.365,1.37388
99.973000,41.104,-3.365,1.37379
99.974000,41.104,-3.365,1.37379
99.976000,41.104,-3.365,1.37385
99.977000,41.104,-3.365,1.37392
99.978000,41.104,-3.365,1.37405
99.979000,41.104,-3.365,1.37400
99.980000,41.104,-3.365,1.37395
99.981000,41.104,-3.365,1.37409
99.982000,41.104,-3.365,1.37406
99.983000,41.104,-3.365,1.37406
99.984000,41.104,-3.365,1.37389
99.986000,41.104,-3.365,1.37345
99.987000,41.104,-3.365,1.37346
99.988000,41.104,-3.365,1.37349
99.989000,41.104,-3.365,1.37341
99.990000,41.104,-3.365,1.37344
99.991000,41.104,-3.365,1.37351
99.992000,41.104,-3.365,1.37356
99.993000,41.104,-3.365,1.37359
99.995000,41.104,-3.365,1.37364
99.996000,41.104,-3.365,1.37362
99.997000,41.104,-3.365,1.37353
99.998000,41.104,-3.365,1.37352
99.999000,41.104,-3.365,1.37353
100.000000,41.104,-3.365,1.37350
100.001000,41.104,-3.365,1.37356
100.003000,41.104,-3.365,1.37363
100.004000,41.104,-3.365,1.37365
100.005000,41.104,-3.365,1.37373
100.006000,41.104,-3.365,1.37377
100.007000,41.104,-3.365,1.37383
100.008000,41.104,-3.365,1.37393
100.009000,41.104,-3.365,1.37400
100.010000,41.104,-3.365,1.37406
100.011000,41.104,-3.365,1.37396
100.012000,41.104,-3.365,1.37388
100.013000,41.104,-3.365,1.37384
100.014000,41.104,-3.365,1.37376
100.016000,41.104,-3.365,1.37407
100.017000,41.104,-3.365,1.37413
100.018000,41.104,-3.365,1.37424
100.019000,41.104,-3.365,1.37410
100.020000,41.104,-3.365,1.37410
100.021000,41.104,-3.365,1.37415
100.022000,41.104,-3.365,1.37411
100.023000,41.104,-3.365,1.37411
100.024000,41.104,-3.365,1.37406
100.025000,41.104,-3.365,1.37399
100.026000,41.104,-3.365,1.37396
100.027000,41.104,-3.365,1.37396
100.028000,41.104,-3.365,1.37389
100.029000,41.104,-3.365,1.37392
100.030000,41.104,-3.365,1.37407
100.031000,41.104,-3.365,1.37409
100.032000,41.104,-3.365,1.37398
100.033000,41.104,-3.365,1.37401
100.034000,41.104,-3.365,1.37404
100.036000,41.104,-3.365,1.37400
100.037000,41.104,-3.365,1.37388
100.038000,41.104,-3.365,1.37393
100.039000,41.104,-3.365,1.37390
100.040000,41.104,-3.365,1.37402
100.041000,41.104,-3.365,1.37414
100.043000,41.104,-3.365,1.37425
100.044000,41.104,-3.365,1.37418
100.046000,41.104,-3.365,1.37406
100.047000,41.104,-3.365,1.37408
100.048000,41.104,-3.365,1.37403
100.050000,41.104,-3.365,1.37395
100.051000,41.104,-3.365,1.37398
100.052000,41.105,-3.365,1.37395
100.053000,41.105,-3.365,1.37411
100.054000,41.105,-3.365,1.37415
100.055000,41.105,-3.365,1.37410
100.056000,41.105,-3.365,1.37397
100.057000,41.105,-3.365,1.37389
100.058000,41.105,-3.365,1.37380
100.059000,41.105,-3.365,1.37384
100.060000,41.105,-3.365,1.37380
100.061000,41.105,-3.365,1.37374
100.062000,41.105,-3.365,1.37383
100.063000,41.105,-3.365,1.37376
100.064000,41.105,-3.365,1.37367
100.066000,41.105,-3.365,1.37363
100.067000,41.105,-3.365,1.37361
100.068000,41.105,-3.365,1.37359
100.069000,41.105,-3.365,1.37361
100.070000,41.105,-3.365,1.37350
100.071000,41.105,-3.365,1.37346
100.072000,41.105,-3.365,1.37346
100.073000,41.105,-3.365,1.37332
100.074000,41.105,-3.365,1.37317
100.075000,41.105,-3.365,1.37326
100.076000,41.105,-3.365,1.37323
100.077000,41.105,-3.365,1.37312
100.078000,41.105,-3.365,1.37329
100.079000,41.105,-3.365,1.37336
100.080000,41.105,-3.365,1.37326
100.081000,41.105,-3.365,1.37317
100.082000,41.105,-3.365,1.37310
100.083000,41.105,-3.365,1.37318
100.084000,41.105,-3.365,1.37318
100.085000,41.105,-3.365,1.37311
100.086000,41.105,-3.365,1.37311
100.087000,41.105,-3.365,1.37301
100.088000,41.105,-3.365,1.37306
100.089000,41.105,-3.365,1.37303
100.090000,41.105,-3.365,1.37313
100.091000,41.105,-3.365,1.37318
100.092000,41.105,-3.365,1.37322
100.093000,41.105,-3.365,1.37313
100.094000,41.105,-3.365,1.37312
100.095000,41.105,-3.365,1.37320
100.096000,41.105,-3.365,1.37329
100.097000,41.105,-3.365,1.37318
100.098000,41.105,-3.365,1.37308
100.099000,41.105,-3.365,1.37308
100.100000,41.105,-3.365,1.37311
100.101000,41.105,-3.365,1.37314
100.102000,41.105,-3.365,1.37297
100.103000,41.105,-3.365,1.37288
100.104000,41.105,-3.365,1.37300
100.105000,41.105,-3.365,1.37287
100.106000,41.105,-3.365,1.37275
100.107000,41.105,-3.365,1.37264
100.108000,41.105,-3.365,1.37268
100.109000,41.105,-3.365,1.37250
100.110000,41.105,-3.365,1.37243
100.111000,41.105,-3.365,1.37235
100.112000,41.105,-3.365,1.37226
100.113000,41.105,-3.365,1.37239
100.114000,41.105,-3.365,1.37222
100.115000,41.105,-3.365,1.37226
100.116000,41.105,-3.365,1.37218
100.117000,41.105,-3.365,1.37224
100.118000,41.105,-3.365,1.37217
100.119000,41.105,-3.365,1.37226
100.120000,41.105,-3.365,1.37218
100.121000,41.105,-3.365,1.37221
100.122000,41.105,-3.365,1.37214
100.123000,41.105,-3.365,1.37218
100.124000,41.105,-3.365,1.37215
100.125000,41.105,-3.365,1.37224
100.126000,41.105,-3.365,1.37216
100.127000,41.105,-3.365,1.37212
100.128000,41.105,-3.365,1.37209
100.129000,41.105,-3.365,1.37221
100.131000,41.105,-3.365,1.37235
100.132000,41.105,-3.365,1.37246
100.133000,41.105,-3.365,1.37243
100.134000,41.105,-3.365,1.37246
100.135000,41.105,-3.365,1.37254
100.136000,41.105,-3.365,1.37249
100.137000,41.105,-3.365,1.37250
100.138000,41.105,-3.365,1.37252
100.139000,41.105,-3.365,1.37247
100.140000,41.105,-3.365,1.37239
100.141000,41.105,-3.365,1.37244
100.142000,41.105,-3.365,1.37254
100.143000,41.105,-3.365,1.37256
100.145000,41.105,-3.365,1.37274
100.146000,41.105,-3.365,1.37261
100.147000,41.105,-3.365,1.37256
100.148000,41.105,-3.365,1.37257
100.149000,41.105,-3.365,1.37251
100.150000,41.105,-3.365,1.37250
100.151000,41.105,-3.365,1.37240
100.152000,41.105,-3.365,1.37237
100.153000,41.105,-3.365,1.37250
100.154000,41.105,-3.365,1.37262
100.155000,41.105,-3.365,1.37270
100.156000,41.105,-3.365,1.37248
100.157000,41.105,-3.365,1.37245
100.158000,41.105,-3.365,1.37239
100.159000,41.105,-3.365,1.37244
100.160000,41.105,-3.365,1.37250
100.161000,41.105,-3.365,1.37246
100.162000,41.105,-3.365,1.37239
100.164000,41.105,-3.365,1.37252
100.165000,41.105,-3.365,1.37254
100.166000,41.105,-3.365,1.37262
100.168000,41.105,-3.365,1.37277
100.169000,41.105,-3.365,1.37268
100.170000,41.105,-3.365,1.37260
100.171000,41.105,-3.365,1.37256
100.172000,41.105,-3.365,1.37251
100.173000,41.105,-3.365,1.37258
100.174000,41.105,-3.365,1.37250
100.175000,41.105,-3.365,1.37256
100.176000,41.105,-3.365,1.37250
100.177000,41.105,-3.365,1.37246
100.178000,41.105,-3.365,1.37245
100.179000,41.105,-3.365,1.37224
100.180000,41.105,-3.365,1.37239
100.181000,41.105,-3.365,1.37236
100.182000,41.105,-3.365,1.37235
100.183000,41.105,-3.365,1.37235
100.184000,41.105,-3.365,1.37228
100.185000,41.105,-3.365,1.37224
100.186000,41.105,-3.365,1.37230
100.187000,41.105,-3.365,1.37239
100.188000,41.105,-3.365,1.37238
100.189000,41.105,-3.365,1.37242
100.190000,41.105,-3.365,1.37249
100.191000,41.105,-3.365,1.37243
100.192000,41.105,-3.365,1.37235
100.193000,41.105,-3.365,1.37222
100.194000,41.105,-3.365,1.37218
100.195000,41.105,-3.365,1.37227
100.196000,41.105,-3.365,1.37216
100.197000,41.105,-3.365,1.37223
100.198000,41.105,-3.365,1.37221
100.199000,41.105,-3.365,1.37220
100.200000,41.105,-3.365,1.37215
100.201000,41.105,-3.365,1.37223
100.202000,41.105,-3.365,1.37221
100.203000,41.105,-3.365,1.37235
100.204000,41.105,-3.365,1.37224
100.205000,41.105,-3.365,1.37210
100.206000,41.105,-3.365,1.37212
100.207000,41.105,-3.365,1.37206
100.208000,41.105,-3.365,1.37199
100.209000,41.105,-3.365,1.37207
100.211000,41.105,-3.365,1.37210
100.212000,41.105,-3.365,1.37207
100.213000,41.105,-3.365,1.37201
100.214000,41.105,-3.365,1.37211
100.215000,41.105,-3.365,1.37208
100.216000,41.105,-3.365,1.37202
100.217000,41.105,-3.365,1.37206
100.218000,41.105,-3.365,1.37223
100.219000,41.105,-3.365,1.37226
100.220000,41.105,-3.365,1.37222
100.221000,41.105,-3.365,1.37214
100.222000,41.105,-3.365,1.37213
100.223000,41.105,-3.365,1.37219
100.224000,41.105,-3.365,1.37217
100.225000,41.105,-3.365,1.37224
100.226000,41.105,-3.365,1.37218
100.227000,41.105,-3.365,1.37219
100.228000,41.105,-3.365,1.37222
100.229000,41.105,-3.365,1.37218
100.230000,41.105,-3.365,1.37220
100.231000,41.105,-3.365,1.37216
100.232000,41.105,-3.365,1.37216
100.233000,41.105,-3.365,1.37204
100.234000,41.105,-3.365,1.37204
100.235000,41.105,-3.365,1.37207
100.236000,41.105,-3.365,1.37202
100.237000,41.105,-3.365,1.37189
100.238000,41.105,-3.365,1.37177
100.239000,41.105,-3.365,1.37180
100.240000,41.105,-3.365,1.37164
100.241000,41.105,-3.365,1.37172
100.242000,41.105,-3.365,1.37173
100.243000,41.105,-3.365,1.37157
100.244000,41.105,-3.365,1.37163
100.245000,41.105,-3.365,1.37177
100.246000,41.105,-3.365,1.37172
100.247000,41.105,-3.365,1.37164
100.248000,41.105,-3.365,1.37165
100.249000,41.105,-3.365,1.37156
100.250000,41.105,-3.365,1.37153
100.251000,41.105,-3.365,1.37155
100.252000,41.105,-3.365,1.37154
100.254000,41.105,-3.365,1.37144
100.255000,41.105,-3.365,1.37156
100.256000,41.105,-3.365,1.37159
100.258000,41.105,-3.365,1.37138
100.259000,41.105,-3.365,1.37139
100.260000,41.105,-3.365,1.37136
100.261000,41.105,-3.365,1.37134
100.262000,41.105,-3.365,1.37142
100.264000,41.105,-3.365,1.37105
100.265000,41.105,-3.365,1.37094
100.266000,41.105,-3.365,1.37107
100.267000,41.105,-3.365,1.37088
100.268000,41.105,-3.365,1.37092
100.269000,41.105,-3.365,1.37092
100.270000,41.105,-3.365,1.37092
100.271000,41.105,-3.365,1.37095
100.272000,41.105,-3.365,1.37106
100.273000,41.105,-3.365,1.37100
100.274000,41.105,-3.365,1.37104
100.275000,41.105,-3.365,1.37106
100.276000,41.105,-3.365,1.37110
100.277000,41.105,-3.365,1.37103
100.278000,41.105,-3.365,1.37106
100.280000,41.105,-3.365,1.37112
100.281000,41.105,-3.365,1.37108
100.282000,41.105,-3.365,1.37097
100.283000,41.105,-3.365,1.37091
100.284000,41.105,-3.365,1.37085
100.285000,41.105,-3.365,1.37075
100.286000,41.105,-3.365,1.37078
100.287000,41.105,-3.365,1.37072
100.288000,41.105,-3.365,1.37070
100.289000,41.105,-3.365,1.37073
100.290000,41.105,-3.365,1.37060
100.291000,41.105,-3.365,1.37067
100.293000,41.105,-3.365,1.37054
100.294000,41.105,-3.365,1.37043
100.295000,41.105,-3.365,1.37035
100.296000,41.105,-3.365,1.37042
100.297000,41.105,-3.365,1.37026
100.298000,41.105,-3.365,1.37015
100.299000,41.105,-3.365,1.37009
100.300000,41.105,-3.365,1.37016
100.301000,41.105,-3.365,1.37008
100.302000,41.105,-3.365,1.37010
100.303000,41.105,-3.365,1.37010
100.304000,41.105,-3.365,1.37015
100.305000,41.105,-3.365,1.37007
100.306000,41.105,-3.365,1.37006
100.307000,41.105,-3.365,1.37000
100.308000,41.105,-3.365,1.36994
100.309000,41.105,-3.365,1.37005
100.311000,41.105,-3.365,1.36985
100.312000,41.105,-3.365,1.36972
100.313000,41.105,-3.365,1.36973
100.314000,41.105,-3.365,1.36958
100.315000,41.105,-3.365,1.36963
100.316000,41.105,-3.365,1.36959
100.317000,41.105,-3.365,1.36958
100.318000,41.105,-3.365,1.36947
100.319000,41.105,-3.365,1.36941
100.320000,41.105,-3.365,1.36937
100.321000,41.105,-3.365,1.36939
100.323000,41.105,-3.365,1.36927
100.324000,41.105,-3.365,1.36940
100.325000,41.105,-3.365,1.36939
100.326000,41.105,-3.365,1.36936
100.327000,41.105,-3.365,1.36932
100.328000,41.105,-3.365,1.36935
100.329000,41.105,-3.365,1.36930
100.330000,41.105,-3.365,1.36918
100.331000,41.105,-3.365,1.36919
100.332000,41.105,-3.365,1.36927
100.333000,41.105,-3.365,1.36928
100.334000,41.106,-3.365,1.36935
100.335000,41.106,-3.365,1.36934
100.336000,41.106,-3.365,1.36942
100.337000,41.106,-3.365,1.36941
100.338000,41.106,-3.365,1.36935
100.339000,41.106,-3.365,1.36924
100.340000,41.106,-3.365,1.36928
100.341000,41.106,-3.365,1.36923
100.342000,41.106,-3.365,1.36929
100.343000,41.106,-3.365,1.36934
100.344000,41.106,-3.365,1.36934
100.345000,41.106,-3.365,1.36943
100.346000,41.106,-3.365,1.36941
100.347000,41.106,-3.365,1.36941
100.348000,41.106,-3.365,1.36947
100.349000,41.106,-3.365,1.36946
100.350000,41.106,-3.365,1.36937
100.351000,41.106,-3.365,1.36939
100.352000,41.106,-3.365,1.36943
100.353000,41.106,-3.365,1.36938
100.354000,41.106,-3.365,1.36935
100.355000,41.106,-3.365,1.36935
100.356000,41.106,-3.365,1.36944
100.357000,41.106,-3.365,1.36932
100.358000,41.106,-3.365,1.36927
100.359000,41.106,-3.365,1.36922
100.360000,41.106,-3.365,1.36917
100.361000,41.106,-3.365,1.36918
100.362000,41.106,-3.365,1.36922
100.363000,41.106,-3.365,1.36927
100.364000,41.106,-3.365,1.36929
100.365000,41.106,-3.365,1.36928
100.366000,41.106,-3.365,1.36931
100.367000,41.106,-3.365,1.36926
100.368000,41.106,-3.365,1.36929
100.369000,41.106,-3.365,1.36924
100.370000,41.106,-3.365,1.36913
100.371000,41.106,-3.365,1.36926
100.372000,41.106,-3.365,1.36931
100.373000,41.106,-3.365,1.36930
100.374000,41.106,-3.365,1.36936
100.375000,41.106,-3.365,1.36935
100.376000,41.106,-3.365,1.36938
100.377000,41.106,-3.365,1.36931
100.378000,41.106,-3.365,1.36940
100.379000,41.106,-3.365,1.36936
100.380000,41.106,-3.365,1.36925
100.381000,41.106,-3.365,1.36915
100.382000,41.106,-3.365,1.36903
100.383000,41.106,-3.365,1.36888
100.384000,41.106,-3.365,1.36879
100.386000,41.106,-3.364,1.36920
100.387000,41.106,-3.364,1.36925
100.388000,41.106,-3.364,1.36919
100.389000,41.106,-3.364,1.36923
100.390000,41.106,-3.364,1.36926
100.391000,41.106,-3.364,1.36926
100.392000,41.106,-3.364,1.36928
100.393000,41.106,-3.364,1.36921
100.394000,41.106,-3.364,1.36913
100.395000,41.106,-3.364,1.36909
100.396000,41.106,-3.364,1.36935
100.397000,41.106,-3.364,1.36938
100.398000,41.106,-3.364,1.36938
100.399000,41.106,-3.364,1.36932
100.401000,41.106,-3.364,1.36951
100.403000,41.106,-3.364,1.36953
100.404000,41.106,-3.364,1.36957
100.405000,41.106,-3.364,1.36960
100.406000,41.106,-3.364,1.36964
100.407000,41.106,-3.364,1.36970
100.408000,41.106,-3.364,1.36970
100.409000,41.106,-3.364,1.36973
100.410000,41.106,-3.364,1.36969
100.411000,41.106,-3.364,1.36958
100.412000,41.106,-3.364,1.36955
100.413000,41.106,-3.364,1.36956
100.414000,41.106,-3.364,1.36953
100.416000,41.106,-3.364,1.36926
100.417000,41.106,-3.364,1.36916
100.418000,41.106,-3.364,1.36918
100.419000,41.106,-3.364,1.36911
100.420000,41.106,-3.364,1.36918
100.421000,41.106,-3.364,1.36923
100.422000,41.106,-3.364,1.36922
100.423000,41.106,-3.364,1.36926
100.424000,41.106,-3.364,1.36920
100.425000,41.106,-3.364,1.36922
100.426000,41.106,-3.364,1.36929
100.427000,41.106,-3.364,1.36923
100.429000,41.106,-3.364,1.36930
100.430000,41.106,-3.364,1.36936
100.431000,41.106,-3.364,1.36936
100.432000,41.106,-3.364,1.36940
100.433000,41.106,-3.364,1.36931
100.434000,41.106,-3.364,1.36923
100.435000,41.106,-3.364,1.36933
100.436000,41.106,-3.364,1.36923
100.437000,41.106,-3.364,1.36947
100.438000,41.106,-3.364,1.36937
100.439000,41.106,-3.364,1.36938
100.440000,41.106,-3.364,1.36935
100.441000,41.106,-3.364,1.36925
100.442000,41.106,-3.364,1.36926
100.443000,41.106,-3.364,1.36936
100.444000,41.106,-3.364,1.36936
100.445000,41.106,-3.364,1.36929
100.446000,41.106,-3.364,1.36916
100.447000,41.106,-3.364,1.36918
100.448000,41.106,-3.364,1.36907
100.449000,41.106,-3.364,1.36899
100.451000,41.106,-3.364,1.36883
100.452000,41.106,-3.364,1.36867
100.453000,41.106,-3.364,1.36879
100.454000,41.106,-3.364,1.36883
100.456000,41.106,-3.364,1.36888
100.457000,41.106,-3.364,1.36878
100.458000,41.106,-3.364,1.36871
100.459000,41.106,-3.364,1.36879
100.460000,41.106,-3.364,1.36882
100.461000,41.106,-3.364,1.36890
100.463000,41.106,-3.364,1.36880
100.464000,41.106,-3.364,1.36871
100.465000,41.106,-3.364,1.36871
100.466000,41.106,-3.364,1.36872
100.467000,41.106,-3.364,1.36884
100.468000,41.106,-3.364,1.36891
100.469000,41.106,-3.364,1.36902
100.470000,41.106,-3.364,1.36903
100.471000,41.106,-3.364,1.36904
100.472000,41.106,-3.364,1.36908
100.473000,41.106,-3.364,1.36912
100.475000,41.106,-3.364,1.36910
100.476000,41.106,-3.364,1.36907
100.477000,41.106,-3.364,1.36904
100.478000,41.106,-3.364,1.36902
100.479000,41.106,-3.364,1.36894
100.480000,41.106,-3.364,1.36905
100.481000,41.106,-3.364,1.36902
100.482000,41.106,-3.364,1.36907
100.483000,41.106,-3.364,1.36923
100.484000,41.106,-3.364,1.36930
100.485000,41.106,-3.364,1.36930
100.486000,41.106,-3.364,1.36938
100.487000,41.106,-3.364,1.36928
100.488000,41.106,-3.364,1.36936
100.489000,41.106,-3.364,1.36938
100.490000,41.106,-3.364,1.36944
100.491000,41.106,-3.364,1.36940
100.492000,41.106,-3.364,1.36952
100.493000,41.106,-3.364,1.36942
100.494000,41.106,-3.364,1.36948
100.495000,41.106,-3.364,1.36954
100.496000,41.106,-3.364,1.36956
100.497000,41.106,-3.364,1.36948
100.498000,41.106,-3.364,1.36934
100.499000,41.106,-3.364,1.36943
100.500000,41.106,-3.364,1.36939
100.501000,41.106,-3.364,1.36942
100.502000,41.106,-3.364,1.36941
100.503000,41.106,-3.364,1.36927
100.504000,41.106,-3.364,1.36924
100.505000,41.106,-3.364,1.36918
100.506000,41.106,-3.364,1.36917
100.508000,41.106,-3.364,1.36913
100.509000,41.106,-3.364,1.36895
100.510000,41.106,-3.364,1.36890
100.511000,41.106,-3.364,1.36891
100.513000,41.106,-3.364,1.36894
100.514000,41.106,-3.364,1.36906
100.515000,41.106,-3.364,1.36901
100.516000,41.106,-3.364,1.36904
100.517000,41.106,-3.364,1.36897
100.518000,41.106,-3.364,1.36911
100.519000,41.106,-3.364,1.36913
100.520000,41.106,-3.364,1.36915
100.521000,41.106,-3.364,1.36915
100.522000,41.106,-3.364,1.36908
100.523000,41.106,-3.364,1.36910
100.524000,41.106,-3.364,1.36909
100.525000,41.106,-3.364,1.36918
100.526000,41.106,-3.364,1.36919
100.527000,41.106,-3.364,1.36926
100.528000,41.106,-3.364,1.36934
100.529000,41.106,-3.364,1.36929
100.530000,41.106,-3.364,1.36934
