t,x,y,yaw,v
95.899000,-2.426,-11.177,-2.47514,3.056
95.900000,-2.429,-11.179,-2.47517,3.052
95.901000,-2.432,-11.180,-2.47529,3.052
95.902000,-2.435,-11.181,-2.47531,3.051
95.903000,-2.438,-11.182,-2.47532,3.049
95.904000,-2.440,-11.184,-2.47522,3.048
95.905000,-2.443,-11.185,-2.47535,3.048
95.906000,-2.446,-11.186,-2.47529,3.044
95.907000,-2.449,-11.187,-2.47524,3.042
95.908000,-2.451,-11.188,-2.47523,3.040
95.909000,-2.454,-11.190,-2.47522,3.037
95.910000,-2.457,-11.191,-2.47541,3.035
95.911000,-2.460,-11.192,-2.47529,3.034
95.912000,-2.463,-11.193,-2.47519,3.032
95.913000,-2.465,-11.194,-2.47515,3.030
95.914000,-2.468,-11.196,-2.47522,3.029
95.915000,-2.471,-11.197,-2.47521,3.028
95.916000,-2.474,-11.198,-2.47524,3.025
95.917000,-2.476,-11.199,-2.47541,3.024
95.918000,-2.479,-11.201,-2.47534,3.022
95.919000,-2.482,-11.202,-2.47523,3.020
95.920000,-2.485,-11.203,-2.47535,3.020
95.921000,-2.487,-11.204,-2.47522,3.018
95.923000,-2.493,-11.207,-2.47544,3.017
95.924000,-2.496,-11.208,-2.47543,3.016
95.925000,-2.499,-11.209,-2.47545,3.016
95.926000,-2.501,-11.210,-2.47543,3.015
95.927000,-2.504,-11.211,-2.47545,3.016
95.928000,-2.507,-11.213,-2.47551,3.016
95.929000,-2.510,-11.214,-2.47547,3.017
95.930000,-2.512,-11.215,-2.47535,3.016
95.931000,-2.515,-11.216,-2.47536,3.015
95.932000,-2.518,-11.217,-2.47544,3.015
95.934000,-2.523,-11.220,-2.47538,3.015
95.935000,-2.526,-11.221,-2.47541,3.016
95.937000,-2.532,-11.224,-2.47558,3.014
95.938000,-2.534,-11.225,-2.47555,3.015
95.939000,-2.537,-11.226,-2.47543,3.015
95.940000,-2.540,-11.227,-2.47537,3.014
95.941000,-2.543,-11.228,-2.47545,3.014
95.942000,-2.545,-11.230,-2.47532,3.013
95.943000,-2.548,-11.231,-2.47534,3.013
95.944000,-2.551,-11.232,-2.47520,3.012
95.945000,-2.554,-11.233,-2.47522,3.011
95.946000,-2.556,-11.234,-2.47514,3.010
95.947000,-2.559,-11.236,-2.47513,3.010
95.948000,-2.562,-11.237,-2.47515,3.009
95.950000,-2.567,-11.239,-2.47509,3.004
95.951000,-2.570,-11.240,-2.47504,3.001
95.953000,-2.576,-11.243,-2.47519,2.995
95.954000,-2.578,-11.244,-2.47514,2.994
95.955000,-2.581,-11.245,-2.47513,2.991
95.956000,-2.584,-11.246,-2.47528,2.990
95.957000,-2.587,-11.248,-2.47533,2.989
95.958000,-2.589,-11.249,-2.47531,2.987
95.959000,-2.592,-11.250,-2.47522,2.984
95.960000,-2.595,-11.251,-2.47531,2.983
95.961000,-2.598,-11.252,-2.47538,2.984
95.962000,-2.600,-11.254,-2.47541,2.984
95.963000,-2.603,-11.255,-2.47530,2.986
95.964000,-2.606,-11.256,-2.47541,2.987
95.965000,-2.609,-11.257,-2.47559,2.987
95.966000,-2.611,-11.258,-2.47559,2.989
95.967000,-2.614,-11.260,-2.47541,2.987
95.968000,-2.617,-11.261,-2.47531,2.988
95.969000,-2.619,-11.262,-2.47523,2.988
95.970000,-2.622,-11.263,-2.47518,2.989
95.971000,-2.625,-11.264,-2.47521,2.986
95.972000,-2.628,-11.266,-2.47537,2.982
95.973000,-2.630,-11.267,-2.47536,2.979
95.974000,-2.633,-11.268,-2.47532,2.977
95.975000,-2.636,-11.269,-2.47540,2.973
95.976000,-2.639,-11.270,-2.47550,2.971
95.978000,-2.644,-11.273,-2.47535,2.965
95.980000,-2.649,-11.275,-2.47508,2.965
95.981000,-2.652,-11.276,-2.47518,2.964
95.982000,-2.655,-11.278,-2.47516,2.964
95.983000,-2.658,-11.279,-2.47511,2.965
95.985000,-2.663,-11.281,-2.47519,2.965
95.986000,-2.666,-11.282,-2.47514,2.964
95.987000,-2.668,-11.283,-2.47516,2.965
95.988000,-2.671,-11.285,-2.47512,2.965
95.989000,-2.674,-11.286,-2.47496,2.963
95.990000,-2.677,-11.287,-2.47498,2.964
95.991000,-2.679,-11.288,-2.47488,2.965
95.992000,-2.682,-11.289,-2.47468,2.966
95.993000,-2.685,-11.291,-2.47477,2.968
95.994000,-2.687,-11.292,-2.47470,2.969
95.995000,-2.690,-11.293,-2.47466,2.969
95.996000,-2.693,-11.294,-2.47470,2.969
95.997000,-2.696,-11.295,-2.47463,2.970
95.998000,-2.698,-11.297,-2.47467,2.968
95.999000,-2.701,-11.298,-2.47458,2.967
96.000000,-2.704,-11.299,-2.47451,2.967
96.001000,-2.706,-11.300,-2.47446,2.964
96.002000,-2.709,-11.301,-2.47446,2.959
96.003000,-2.712,-11.303,-2.47444,2.958
96.004000,-2.715,-11.304,-2.47449,2.954
96.005000,-2.717,-11.305,-2.47457,2.951
96.006000,-2.720,-11.306,-2.47462,2.950
96.007000,-2.723,-11.307,-2.47460,2.950
96.008000,-2.725,-11.308,-2.47454,2.950
96.009000,-2.728,-11.310,-2.47437,2.949
96.010000,-2.731,-11.311,-2.47436,2.949
96.011000,-2.733,-11.312,-2.47436,2.948
96.012000,-2.736,-11.313,-2.47446,2.948
96.013000,-2.739,-11.314,-2.47466,2.946
96.014000,-2.741,-11.316,-2.47460,2.946
96.015000,-2.744,-11.317,-2.47463,2.945
96.016000,-2.747,-11.318,-2.47460,2.944
96.017000,-2.750,-11.319,-2.47452,2.946
96.018000,-2.752,-11.320,-2.47441,2.945
96.019000,-2.755,-11.321,-2.47452,2.944
96.020000,-2.758,-11.323,-2.47449,2.946
96.021000,-2.760,-11.324,-2.47451,2.945
96.022000,-2.763,-11.325,-2.47464,2.946
96.023000,-2.766,-11.326,-2.47463,2.946
96.024000,-2.768,-11.327,-2.47475,2.946
96.025000,-2.771,-11.329,-2.47479,2.947
96.026000,-2.774,-11.330,-2.47487,2.943
96.027000,-2.777,-11.331,-2.47494,2.942
96.028000,-2.779,-11.332,-2.47488,2.940
96.029000,-2.782,-11.333,-2.47476,2.940
96.030000,-2.785,-11.335,-2.47482,2.937
96.031000,-2.787,-11.336,-2.47474,2.934
96.032000,-2.790,-11.337,-2.47478,2.932
96.033000,-2.793,-11.338,-2.47478,2.929
96.034000,-2.795,-11.339,-2.47475,2.928
96.035000,-2.798,-11.340,-2.47483,2.924
96.036000,-2.801,-11.342,-2.47475,2.920
96.037000,-2.803,-11.343,-2.47476,2.915
96.038000,-2.806,-11.344,-2.47489,2.913
96.039000,-2.809,-11.345,-2.47494,2.910
96.040000,-2.811,-11.346,-2.47488,2.906
96.041000,-2.814,-11.347,-2.47485,2.905
96.043000,-2.819,-11.350,-2.47497,2.904
96.044000,-2.822,-11.351,-2.47501,2.903
96.045000,-2.825,-11.352,-2.47503,2.902
96.046000,-2.827,-11.353,-2.47502,2.898
96.047000,-2.830,-11.354,-2.47503,2.896
96.048000,-2.833,-11.356,-2.47490,2.895
96.049000,-2.835,-11.357,-2.47489,2.893
96.050000,-2.838,-11.358,-2.47475,2.893
96.051000,-2.840,-11.359,-2.47480,2.895
96.052000,-2.843,-11.360,-2.47483,2.896
96.053000,-2.846,-11.361,-2.47473,2.897
96.054000,-2.848,-11.363,-2.47472,2.896
96.055000,-2.851,-11.364,-2.47462,2.897
96.056000,-2.854,-11.365,-2.47459,2.896
96.057000,-2.856,-11.366,-2.47452,2.896
96.058000,-2.859,-11.367,-2.47467,2.896
96.059000,-2.862,-11.368,-2.47477,2.896
96.060000,-2.864,-11.370,-2.47476,2.896
96.061000,-2.867,-11.371,-2.47471,2.895
96.062000,-2.870,-11.372,-2.47474,2.896
96.063000,-2.872,-11.373,-2.47487,2.896
96.064000,-2.875,-11.374,-2.47479,2.895
96.065000,-2.878,-11.375,-2.47470,2.895
96.066000,-2.880,-11.377,-2.47463,2.893
96.067000,-2.883,-11.378,-2.47474,2.891
96.068000,-2.886,-11.379,-2.47474,2.889
96.069000,-2.888,-11.380,-2.47459,2.886
96.070000,-2.891,-11.381,-2.47451,2.886
96.071000,-2.893,-11.382,-2.47451,2.883
96.072000,-2.896,-11.383,-2.47451,2.881
96.073000,-2.899,-11.385,-2.47455,2.877
96.074000,-2.901,-11.386,-2.47451,2.875
96.075000,-2.904,-11.387,-2.47459,2.872
96.076000,-2.907,-11.388,-2.47459,2.871
96.077000,-2.909,-11.389,-2.47461,2.871
96.078000,-2.912,-11.390,-2.47456,2.870
96.079000,-2.914,-11.392,-2.47456,2.869
96.080000,-2.917,-11.393,-2.47447,2.868
96.081000,-2.920,-11.394,-2.47436,2.866
96.082000,-2.922,-11.395,-2.47443,2.866
96.083000,-2.925,-11.396,-2.47456,2.865
96.084000,-2.928,-11.397,-2.47463,2.864
96.086000,-2.933,-11.400,-2.47461,2.861
96.087000,-2.935,-11.401,-2.47463,2.860
96.088000,-2.938,-11.402,-2.47462,2.859
96.090000,-2.943,-11.404,-2.47468,2.856
96.091000,-2.946,-11.405,-2.47466,2.854
96.092000,-2.948,-11.407,-2.47477,2.852
96.093000,-2.951,-11.408,-2.47468,2.850
96.094000,-2.954,-11.409,-2.47472,2.850
96.095000,-2.956,-11.410,-2.47468,2.850
96.096000,-2.959,-11.411,-2.47481,2.851
96.097000,-2.962,-11.412,-2.47484,2.851
96.098000,-2.964,-11.413,-2.47474,2.853
96.100000,-2.969,-11.416,-2.47473,2.855
96.101000,-2.972,-11.417,-2.47459,2.853
96.102000,-2.975,-11.418,-2.47456,2.853
96.103000,-2.977,-11.419,-2.47437,2.852
96.104000,-2.980,-11.420,-2.47440,2.850
96.105000,-2.982,-11.421,-2.47439,2.849
96.106000,-2.985,-11.423,-2.47431,2.848
96.107000,-2.988,-11.424,-2.47435,2.846
96.108000,-2.990,-11.425,-2.47427,2.844
96.109000,-2.993,-11.426,-2.47438,2.841
96.110000,-2.995,-11.427,-2.47433,2.840
96.111000,-2.998,-11.428,-2.47447,2.837
96.112000,-3.001,-11.429,-2.47448,2.835
96.113000,-3.003,-11.431,-2.47451,2.832
96.114000,-3.006,-11.432,-2.47450,2.830
96.116000,-3.011,-11.434,-2.47425,2.828
96.118000,-3.016,-11.436,-2.47427,2.826
96.119000,-3.019,-11.437,-2.47418,2.825
96.120000,-3.021,-11.439,-2.47430,2.825
96.121000,-3.024,-11.440,-2.47426,2.823
96.122000,-3.026,-11.441,-2.47421,2.820
96.123000,-3.029,-11.442,-2.47423,2.819
96.124000,-3.032,-11.443,-2.47419,2.817
96.125000,-3.034,-11.444,-2.47427,2.816
96.126000,-3.037,-11.445,-2.47428,2.816
96.127000,-3.039,-11.446,-2.47426,2.814
96.128000,-3.042,-11.448,-2.47415,2.814
96.129000,-3.044,-11.449,-2.47420,2.815
96.130000,-3.047,-11.450,-2.47413,2.813
96.131000,-3.050,-11.451,-2.47404,2.812
96.132000,-3.052,-11.452,-2.47403,2.811
96.134000,-3.057,-11.454,-2.47379,2.809
96.135000,-3.060,-11.456,-2.47376,2.807
96.136000,-3.062,-11.457,-2.47371,2.806
96.137000,-3.065,-11.458,-2.47374,2.804
96.138000,-3.068,-11.459,-2.47369,2.802
96.139000,-3.070,-11.460,-2.47370,2.799
96.140000,-3.073,-11.461,-2.47372,2.798
96.141000,-3.075,-11.462,-2.47366,2.798
96.142000,-3.078,-11.463,-2.47348,2.800
96.144000,-3.083,-11.466,-2.47335,2.803
96.145000,-3.086,-11.467,-2.47353,2.802
96.146000,-3.088,-11.468,-2.47352,2.800
96.147000,-3.091,-11.469,-2.47359,2.799
96.148000,-3.093,-11.470,-2.47359,2.797
96.149000,-3.096,-11.471,-2.47354,2.795
96.150000,-3.098,-11.472,-2.47354,2.794
96.151000,-3.101,-11.474,-2.47349,2.793
96.152000,-3.103,-11.475,-2.47336,2.791
96.153000,-3.106,-11.476,-2.47328,2.790
96.154000,-3.109,-11.477,-2.47320,2.789
96.156000,-3.114,-11.479,-2.47344,2.787
96.157000,-3.116,-11.480,-2.47344,2.788
96.158000,-3.119,-11.481,-2.47342,2.787
96.159000,-3.121,-11.483,-2.47341,2.785
96.160000,-3.124,-11.484,-2.47335,2.784
96.161000,-3.126,-11.485,-2.47330,2.782
96.163000,-3.131,-11.487,-2.47317,2.781
96.164000,-3.134,-11.488,-2.47330,2.780
96.165000,-3.137,-11.489,-2.47323,2.779
96.166000,-3.139,-11.490,-2.47326,2.778
96.167000,-3.142,-11.492,-2.47320,2.778
96.168000,-3.144,-11.493,-2.47324,2.778
96.170000,-3.149,-11.495,-2.47339,2.777
96.171000,-3.152,-11.496,-2.47334,2.776
96.172000,-3.154,-11.497,-2.47342,2.776
96.173000,-3.157,-11.498,-2.47323,2.774
96.174000,-3.159,-11.499,-2.47332,2.773
96.175000,-3.162,-11.501,-2.47335,2.769
96.176000,-3.164,-11.502,-2.47342,2.766
96.177000,-3.167,-11.503,-2.47332,2.763
96.178000,-3.169,-11.504,-2.47346,2.759
96.179000,-3.172,-11.505,-2.47350,2.757
96.180000,-3.175,-11.506,-2.47341,2.751
96.181000,-3.177,-11.507,-2.47343,2.753
96.182000,-3.180,-11.508,-2.47344,2.752
96.183000,-3.182,-11.509,-2.47344,2.752
96.184000,-3.185,-11.511,-2.47354,2.751
96.185000,-3.187,-11.512,-2.47351,2.751
96.186000,-3.190,-11.513,-2.47343,2.752
96.187000,-3.192,-11.514,-2.47340,2.752
96.188000,-3.195,-11.515,-2.47338,2.754
96.189000,-3.197,-11.516,-2.47333,2.754
96.190000,-3.200,-11.517,-2.47345,2.755
96.191000,-3.202,-11.518,-2.47339,2.753
96.192000,-3.205,-11.519,-2.47346,2.752
96.193000,-3.207,-11.521,-2.47360,2.751
96.195000,-3.212,-11.523,-2.47353,2.746
96.196000,-3.215,-11.524,-2.47351,2.744
96.197000,-3.217,-11.525,-2.47340,2.742
96.198000,-3.220,-11.526,-2.47320,2.739
96.199000,-3.222,-11.527,-2.47336,2.735
96.200000,-3.225,-11.528,-2.47324,2.734
96.201000,-3.227,-11.529,-2.47325,2.734
96.202000,-3.230,-11.530,-2.47323,2.736
96.204000,-3.235,-11.533,-2.47342,2.737
96.205000,-3.237,-11.534,-2.47343,2.735
96.206000,-3.240,-11.535,-2.47341,2.732
96.208000,-3.245,-11.537,-2.47326,2.726
96.209000,-3.247,-11.538,-2.47331,2.726
96.210000,-3.250,-11.539,-2.47339,2.724
96.211000,-3.252,-11.540,-2.47352,2.725
96.212000,-3.255,-11.541,-2.47360,2.725
96.213000,-3.257,-11.543,-2.47353,2.725
96.214000,-3.260,-11.544,-2.47345,2.724
96.215000,-3.262,-11.545,-2.47365,2.724
96.216000,-3.265,-11.546,-2.47354,2.724
96.217000,-3.267,-11.547,-2.47361,2.724
96.218000,-3.270,-11.548,-2.47370,2.723
96.219000,-3.272,-11.549,-2.47379,2.721
96.220000,-3.275,-11.550,-2.47381,2.720
96.221000,-3.277,-11.551,-2.47395,2.720
96.222000,-3.280,-11.552,-2.47408,2.718
96.223000,-3.282,-11.554,-2.47412,2.716
96.224000,-3.285,-11.555,-2.47413,2.714
96.225000,-3.287,-11.556,-2.47416,2.713
96.226000,-3.290,-11.557,-2.47411,2.712
96.227000,-3.292,-11.558,-2.47415,2.711
96.228000,-3.294,-11.559,-2.47410,2.711
96.229000,-3.297,-11.560,-2.47413,2.711
96.230000,-3.299,-11.561,-2.47403,2.709
96.231000,-3.302,-11.562,-2.47395,2.707
96.232000,-3.304,-11.563,-2.47387,2.706
96.233000,-3.307,-11.564,-2.47383,2.704
96.234000,-3.309,-11.566,-2.47387,2.704
96.235000,-3.312,-11.567,-2.47393,2.702
96.236000,-3.314,-11.568,-2.47394,2.702
96.237000,-3.317,-11.569,-2.47396,2.700
96.238000,-3.319,-11.570,-2.47411,2.700
96.239000,-3.322,-11.571,-2.47415,2.699
96.240000,-3.324,-11.572,-2.47421,2.697
96.241000,-3.327,-11.573,-2.47419,2.698
96.242000,-3.329,-11.574,-2.47418,2.696
96.243000,-3.332,-11.575,-2.47412,2.696
96.244000,-3.334,-11.576,-2.47421,2.695
96.245000,-3.336,-11.578,-2.47419,2.695
96.246000,-3.339,-11.579,-2.47413,2.693
96.247000,-3.341,-11.580,-2.47424,2.691
96.248000,-3.344,-11.581,-2.47417,2.690
96.249000,-3.346,-11.582,-2.47414,2.688
96.250000,-3.349,-11.583,-2.47416,2.688
96.251000,-3.351,-11.584,-2.47402,2.688
96.252000,-3.354,-11.585,-2.47396,2.688
96.253000,-3.356,-11.586,-2.47398,2.687
96.254000,-3.359,-11.587,-2.47395,2.688
96.255000,-3.361,-11.588,-2.47400,2.686
96.256000,-3.364,-11.589,-2.47386,2.684
96.257000,-3.366,-11.591,-2.47380,2.680
96.258000,-3.368,-11.592,-2.47363,2.678
96.259000,-3.371,-11.593,-2.47360,2.676
96.260000,-3.373,-11.594,-2.47352,2.673
96.261000,-3.376,-11.595,-2.47348,2.672
96.262000,-3.378,-11.596,-2.47343,2.672
96.263000,-3.381,-11.597,-2.47326,2.671
96.264000,-3.383,-11.598,-2.47330,2.670
96.265000,-3.386,-11.599,-2.47320,2.669
96.266000,-3.388,-11.600,-2.47332,2.665
96.268000,-3.393,-11.602,-2.47366,2.662
96.269000,-3.395,-11.603,-2.47363,2.660
96.270000,-3.398,-11.604,-2.47357,2.659
96.271000,-3.400,-11.606,-2.47364,2.663
96.272000,-3.403,-11.607,-2.47350,2.663
96.273000,-3.405,-11.608,-2.47359,2.665
96.274000,-3.407,-11.609,-2.47357,2.666
96.275000,-3.410,-11.610,-2.47355,2.666
96.276000,-3.412,-11.611,-2.47355,2.663
96.277000,-3.415,-11.612,-2.47354,2.660
96.278000,-3.417,-11.613,-2.47352,2.657
96.279000,-3.420,-11.614,-2.47360,2.656
96.280000,-3.422,-11.615,-2.47352,2.654
96.281000,-3.424,-11.616,-2.47344,2.652
96.282000,-3.427,-11.617,-2.47344,2.651
96.283000,-3.429,-11.618,-2.47349,2.648
96.284000,-3.432,-11.620,-2.47352,2.647
96.285000,-3.434,-11.621,-2.47360,2.646
96.286000,-3.437,-11.622,-2.47368,2.647
96.287000,-3.439,-11.623,-2.47365,2.646
96.288000,-3.441,-11.624,-2.47357,2.645
96.289000,-3.444,-11.625,-2.47349,2.646
96.290000,-3.446,-11.626,-2.47333,2.646
96.291000,-3.449,-11.627,-2.47328,2.646
96.292000,-3.451,-11.628,-2.47334,2.645
96.293000,-3.453,-11.629,-2.47327,2.645
96.294000,-3.456,-11.630,-2.47312,2.644
96.295000,-3.458,-11.631,-2.47305,2.643
96.296000,-3.461,-11.632,-2.47299,2.641
96.297000,-3.463,-11.633,-2.47295,2.639
96.298000,-3.466,-11.634,-2.47292,2.636
96.300000,-3.470,-11.637,-2.47318,2.632
96.301000,-3.473,-11.638,-2.47296,2.629
96.302000,-3.475,-11.639,-2.47293,2.629
96.303000,-3.478,-11.640,-2.47290,2.627
96.304000,-3.480,-11.641,-2.47283,2.626
96.305000,-3.482,-11.642,-2.47291,2.623
96.306000,-3.485,-11.643,-2.47303,2.622
96.307000,-3.487,-11.644,-2.47316,2.619
96.308000,-3.490,-11.645,-2.47316,2.616
96.309000,-3.492,-11.646,-2.47323,2.614
96.310000,-3.494,-11.647,-2.47330,2.611
96.311000,-3.497,-11.648,-2.47337,2.614
96.312000,-3.499,-11.649,-2.47345,2.614
96.314000,-3.504,-11.651,-2.47310,2.615
96.315000,-3.506,-11.652,-2.47308,2.616
96.316000,-3.509,-11.654,-2.47310,2.617
96.317000,-3.511,-11.655,-2.47309,2.616
96.318000,-3.513,-11.656,-2.47322,2.616
96.319000,-3.516,-11.657,-2.47329,2.615
96.320000,-3.518,-11.658,-2.47333,2.614
96.321000,-3.521,-11.659,-2.47330,2.613
96.322000,-3.523,-11.660,-2.47326,2.612
96.323000,-3.525,-11.661,-2.47319,2.611
96.324000,-3.528,-11.662,-2.47316,2.610
96.325000,-3.530,-11.663,-2.47314,2.610
96.326000,-3.533,-11.664,-2.47333,2.609
96.327000,-3.535,-11.665,-2.47342,2.607
96.328000,-3.537,-11.666,-2.47346,2.606
96.329000,-3.540,-11.667,-2.47361,2.605
96.330000,-3.542,-11.668,-2.47369,2.604
96.331000,-3.544,-11.669,-2.47371,2.605
96.332000,-3.547,-11.670,-2.47364,2.606
96.333000,-3.549,-11.671,-2.47366,2.606
96.334000,-3.552,-11.672,-2.47363,2.607
96.335000,-3.554,-11.674,-2.47361,2.607
96.336000,-3.556,-11.675,-2.47368,2.605
96.337000,-3.559,-11.676,-2.47369,2.603
96.338000,-3.561,-11.677,-2.47372,2.600
96.339000,-3.564,-11.678,-2.47362,2.598
96.340000,-3.566,-11.679,-2.47364,2.596
96.341000,-3.568,-11.680,-2.47355,2.596
96.342000,-3.571,-11.681,-2.47365,2.594
96.343000,-3.573,-11.682,-2.47365,2.592
96.345000,-3.578,-11.684,-2.47324,2.591
96.346000,-3.580,-11.685,-2.47337,2.591
96.347000,-3.582,-11.686,-2.47343,2.590
96.348000,-3.585,-11.687,-2.47350,2.589
96.349000,-3.587,-11.688,-2.47359,2.589
96.350000,-3.590,-11.689,-2.47362,2.588
96.351000,-3.592,-11.690,-2.47367,2.586
96.353000,-3.597,-11.692,-2.47368,2.586
96.354000,-3.599,-11.693,-2.47370,2.584
96.355000,-3.601,-11.694,-2.47369,2.584
96.356000,-3.604,-11.695,-2.47370,2.583
96.358000,-3.608,-11.698,-2.47390,2.579
96.359000,-3.611,-11.699,-2.47387,2.577
96.360000,-3.613,-11.700,-2.47381,2.577
96.361000,-3.616,-11.701,-2.47384,2.574
96.362000,-3.618,-11.702,-2.47390,2.574
96.363000,-3.620,-11.703,-2.47403,2.572
96.364000,-3.623,-11.704,-2.47405,2.571
96.365000,-3.625,-11.705,-2.47397,2.570
96.366000,-3.627,-11.706,-2.47396,2.567
96.367000,-3.630,-11.707,-2.47398,2.564
96.368000,-3.632,-11.708,-2.47389,2.561
96.369000,-3.634,-11.709,-2.47374,2.558
96.370000,-3.637,-11.710,-2.47361,2.555
96.371000,-3.639,-11.711,-2.47361,2.553
96.372000,-3.641,-11.712,-2.47358,2.551
96.373000,-3.644,-11.713,-2.47355,2.549
96.374000,-3.646,-11.714,-2.47352,2.547
96.375000,-3.648,-11.715,-2.47352,2.543
96.376000,-3.651,-11.716,-2.47348,2.541
96.377000,-3.653,-11.717,-2.47351,2.535
96.378000,-3.655,-11.718,-2.47351,2.533
96.379000,-3.658,-11.719,-2.47358,2.530
96.380000,-3.660,-11.720,-2.47360,2.530
96.381000,-3.662,-11.721,-2.47359,2.529
96.382000,-3.665,-11.722,-2.47367,2.530
96.383000,-3.667,-11.723,-2.47360,2.529
96.384000,-3.669,-11.724,-2.47351,2.529
96.385000,-3.671,-11.725,-2.47357,2.528
96.386000,-3.674,-11.726,-2.47350,2.530
96.387000,-3.676,-11.727,-2.47358,2.528
96.388000,-3.678,-11.728,-2.47358,2.529
96.389000,-3.681,-11.729,-2.47361,2.529
96.390000,-3.683,-11.730,-2.47373,2.529
96.391000,-3.685,-11.731,-2.47381,2.526
96.392000,-3.688,-11.732,-2.47368,2.525
96.393000,-3.690,-11.734,-2.47353,2.523
96.394000,-3.692,-11.735,-2.47352,2.521
96.396000,-3.697,-11.737,-2.47346,2.515
96.397000,-3.699,-11.738,-2.47342,2.511
96.398000,-3.701,-11.739,-2.47348,2.509
96.399000,-3.704,-11.740,-2.47333,2.506
96.400000,-3.706,-11.741,-2.47324,2.504
96.401000,-3.708,-11.742,-2.47333,2.504
96.402000,-3.711,-11.743,-2.47326,2.503
96.403000,-3.713,-11.744,-2.47327,2.505
96.404000,-3.715,-11.745,-2.47323,2.506
96.405000,-3.717,-11.746,-2.47321,2.505
96.406000,-3.720,-11.747,-2.47322,2.506
96.407000,-3.722,-11.748,-2.47307,2.506
96.408000,-3.724,-11.749,-2.47293,2.506
96.409000,-3.727,-11.750,-2.47295,2.505
96.410000,-3.729,-11.751,-2.47291,2.507
96.411000,-3.731,-11.752,-2.47300,2.508
96.412000,-3.733,-11.753,-2.47291,2.509
96.413000,-3.736,-11.754,-2.47293,2.509
96.414000,-3.738,-11.755,-2.47287,2.511
96.415000,-3.740,-11.756,-2.47293,2.511
96.416000,-3.743,-11.757,-2.47300,2.510
96.417000,-3.745,-11.758,-2.47291,2.508
96.418000,-3.747,-11.759,-2.47283,2.507
96.419000,-3.750,-11.760,-2.47282,2.505
96.420000,-3.752,-11.761,-2.47286,2.503
96.421000,-3.754,-11.762,-2.47294,2.502
96.422000,-3.756,-11.763,-2.47296,2.503
96.423000,-3.759,-11.764,-2.47296,2.502
96.424000,-3.761,-11.765,-2.47281,2.502
96.425000,-3.763,-11.766,-2.47284,2.502
96.426000,-3.766,-11.767,-2.47281,2.502
96.427000,-3.768,-11.768,-2.47286,2.502
96.428000,-3.770,-11.769,-2.47285,2.502
96.430000,-3.775,-11.771,-2.47281,2.498
96.431000,-3.777,-11.772,-2.47284,2.497
96.432000,-3.779,-11.773,-2.47284,2.495
96.434000,-3.784,-11.775,-2.47275,2.492
96.435000,-3.786,-11.776,-2.47270,2.491
96.436000,-3.788,-11.777,-2.47275,2.490
96.437000,-3.791,-11.778,-2.47270,2.490
96.438000,-3.793,-11.779,-2.47264,2.489
96.439000,-3.795,-11.780,-2.47266,2.488
96.440000,-3.797,-11.781,-2.47267,2.488
96.441000,-3.800,-11.782,-2.47273,2.487
96.442000,-3.802,-11.783,-2.47251,2.486
96.443000,-3.804,-11.784,-2.47239,2.484
96.444000,-3.807,-11.785,-2.47247,2.484
96.445000,-3.809,-11.786,-2.47251,2.483
96.446000,-3.811,-11.787,-2.47235,2.481
96.447000,-3.813,-11.788,-2.47231,2.479
96.448000,-3.816,-11.789,-2.47218,2.477
96.449000,-3.818,-11.790,-2.47232,2.475
96.450000,-3.820,-11.791,-2.47232,2.473
96.451000,-3.822,-11.792,-2.47227,2.472
96.452000,-3.825,-11.793,-2.47226,2.471
96.453000,-3.827,-11.794,-2.47224,2.469
96.454000,-3.829,-11.795,-2.47213,2.468
96.455000,-3.831,-11.796,-2.47205,2.467
96.456000,-3.834,-11.797,-2.47195,2.466
96.457000,-3.836,-11.798,-2.47197,2.466
96.458000,-3.838,-11.799,-2.47197,2.464
96.459000,-3.840,-11.800,-2.47186,2.463
96.460000,-3.843,-11.801,-2.47181,2.464
96.461000,-3.845,-11.802,-2.47166,2.463
96.462000,-3.847,-11.803,-2.47171,2.462
96.463000,-3.849,-11.804,-2.47175,2.462
96.464000,-3.852,-11.805,-2.47174,2.461
96.465000,-3.854,-11.806,-2.47173,2.462
96.466000,-3.856,-11.807,-2.47175,2.458
96.467000,-3.858,-11.808,-2.47158,2.455
96.469000,-3.863,-11.810,-2.47170,2.451
